personId,name,dob,labels
12521,Patrick Bedford,,"[""Actor"",""Person""]"
12522,Ruth White,1914-04-24,"[""Actor"",""Person""]"
12523,Barbara Parkins,1942-05-22,"[""Actor"",""Person""]"
12524,Patty Duke,1946-12-14,"[""Actor"",""Person""]"
12525,Paul Burke,1926-07-21,"[""Actor"",""Person""]"
12526,Efrem Zimbalist Jr.,1918-11-30,"[""Actor"",""Person""]"
12527,Akiko Wakabayashi,1941-08-26,"[""Actor"",""Person""]"
12528,Mie Hama,1943-11-20,"[""Actor"",""Person""]"
12529,Gary Lockwood,1937-02-21,"[""Actor"",""Person""]"
12530,William Sylvester,1922-01-31,"[""Actor"",""Person""]"
12531,Daniel Richter,,"[""Actor"",""Person""]"
12533,Claude Jade,1948-10-08,"[""Actor"",""Person""]"
12534,Michael Lonsdale,1931-05-24,"[""Actor"",""Person""]"
12535,John Phillip Law,1937-09-07,"[""Actor"",""Person""]"
12536,Anita Pallenberg,1944-01-25,"[""Actor"",""Person""]"
12537,Milo O'Shea,1926-06-02,"[""Actor"",""Person""]"
12539,Robert Vaughn,1932-11-22,"[""Actor"",""Person""]"
12540,Jacqueline Bisset,1944-09-13,"[""Actor"",""Person""]"
12541,Don Gordon,1926-11-13,"[""Actor"",""Person""]"
12542,Ewa Aulin,1950-02-13,"[""Actor"",""Person""]"
12545,Leon Janney,1917-04-01,"[""Actor"",""Person""]"
12547,Sally Ann Howes,1930-07-20,"[""Actor"",""Person""]"
12548,Lionel Jeffries,1926-06-10,"[""Actor"",""Director"",""Person""]"
12549,Susan Clark,1940-03-08,"[""Actor"",""Person""]"
12550,Tisha Sterling,1944-12-10,"[""Actor"",""Person""]"
12552,Charles Gray,1928-08-29,"[""Actor"",""Person""]"
12553,Nike Arrighi,1947-03-09,"[""Actor"",""Person""]"
12554,Leon Greene,1931-01-01,"[""Actor"",""Person""]"
12555,John Marley,1907-10-17,"[""Actor"",""Person""]"
12556,Lynn Carlin,1938-01-31,"[""Actor"",""Person""]"
12557,Fred Draper,1925-09-02,"[""Actor"",""Person""]"
12558,Barbra Streisand,1942-04-24,"[""Actor"",""Director"",""Person""]"
12559,Kay Medford,1919-09-14,"[""Actor"",""Person""]"
12560,David Janssen,1931-03-27,"[""Actor"",""Person""]"
12562,Chuck McCann,1934-09-02,"[""Actor"",""Person""]"
12563,Peter Mamakos,1918-12-14,"[""Actor"",""Person""]"
12564,John O'Leary,1926-05-05,"[""Actor"",""Person""]"
12565,Jun Tazaki,1913-08-28,"[""Actor"",""Person""]"
12566,Yukiko Kobayashi,1946-10-06,"[""Actor"",""Person""]"
12567,Yoshio Tsuchiya,1927-05-18,"[""Actor"",""Person""]"
12568,Peter Brogle,1933-06-22,"[""Actor"",""Person""]"
12569,Wolfgang Reichmann,1932-01-07,"[""Actor"",""Person""]"
12570,Athina Zacharopoulou,,"[""Actor"",""Person""]"
12571,Wolfgang von Ungern-Sternberg,,"[""Actor"",""Person""]"
12572,Anthony Hopkins,1937-12-31,"[""Actor"",""Person""]"
12573,Ian Ogilvy,1943-09-30,"[""Actor"",""Person""]"
12574,Rupert Davies,1916-05-22,"[""Actor"",""Person""]"
12575,Hilary Heath,1945-05-06,"[""Actor"",""Person""]"
12576,Duane Jones,1936-02-02,"[""Actor"",""Person""]"
12577,Judith O'Dea,1945-04-20,"[""Actor"",""Person""]"
12578,Karl Hardman,1927-03-22,"[""Actor"",""Person""]"
12579,Marilyn Eastman,1933-12-17,"[""Actor"",""Person""]"
12580,Herb Edelman,1933-11-05,"[""Actor"",""Person""]"
12581,Ron Moody,1924-01-08,"[""Actor"",""Person""]"
12582,Shani Wallis,1933-04-14,"[""Actor"",""Person""]"
12583,Oliver Reed,1938-02-13,"[""Actor"",""Person""]"
12584,Harry Secombe,1921-09-08,"[""Actor"",""Person""]"
12585,Lesley Ann Warren,1946-08-16,"[""Actor"",""Person""]"
12586,John Davidson,1941-12-13,"[""Actor"",""Person""]"
12587,Claudine Longet,1942-01-29,"[""Actor"",""Person""]"
12588,Natalia Borisova,,"[""Actor"",""Person""]"
12589,Jean Carson,1923-02-28,"[""Actor"",""Person""]"
12590,Maurice Evans,1901-06-03,"[""Actor"",""Person""]"
12591,Gene Wilder,1933-06-11,"[""Actor"",""Director"",""Person""]"
12592,Dick Shawn,1923-12-01,"[""Actor"",""Person""]"
12593,Kenneth Mars,1935-04-14,"[""Actor"",""Person""]"
12594,James Olson,1930-10-08,"[""Actor"",""Person""]"
12595,Kate Harrington,1902-12-08,"[""Actor"",""Person""]"
12596,Estelle Parsons,1927-11-20,"[""Actor"",""Person""]"
12597,Leonard Whiting,1950-06-30,"[""Actor"",""Person""]"
12598,Olivia Hussey,1951-04-17,"[""Actor"",""Person""]"
12599,John McEnery,1943-11-01,"[""Actor"",""Person""]"
12600,Mia Farrow,1945-02-09,"[""Actor"",""Person""]"
12601,Ruth Gordon,1896-10-30,"[""Actor"",""Person""]"
12602,Sidney Blackmer,1895-07-13,"[""Actor"",""Person""]"
12603,Barbara Rhoades,1947-03-23,"[""Actor"",""Person""]"
12604,Don 'Red' Barry,1912-01-11,"[""Actor"",""Person""]"
12606,Sigge Fürst,1905-11-03,"[""Actor"",""Person""]"
12608,Massimo Girotti,1918-05-18,"[""Actor"",""Person""]"
12610,Zina Bethune,1945-02-17,"[""Actor"",""Person""]"
12611,Harvey Keitel,1939-05-13,"[""Actor"",""Person""]"
12612,Anne Collette,1937-03-10,"[""Actor"",""Person""]"
12613,Lennard Kuras,,"[""Actor"",""Person""]"
12614,Jon Walmsley,1956-02-06,"[""Actor"",""Person""]"
12615,Paul Angelis,,"[""Actor"",""Person""]"
12616,John Clive,1933-01-06,"[""Actor"",""Person""]"
12617,Dick Emery,1915-02-19,"[""Actor"",""Person""]"
12619,Louise Troy,1933-11-09,"[""Actor"",""Person""]"
12620,Malcolm McDowell,1943-06-13,"[""Actor"",""Person""]"
12621,David Wood,1944-02-21,"[""Actor"",""Person""]"
12622,Richard Warwick,1945-04-29,"[""Actor"",""Person""]"
12623,Christine Noonan,1945-03-08,"[""Actor"",""Person""]"
12625,Burt Reynolds,1936-02-11,"[""Actor"",""Director"",""Person""]"
12626,Fernando Lamas,1915-01-09,"[""Actor"",""Person""]"
12627,Arlo Guthrie,1947-07-10,"[""Actor"",""Person""]"
12629,James Broderick,1927-03-07,"[""Actor"",""Person""]"
12630,Pete Seeger,1919-05-03,"[""Actor"",""Person""]"
12631,Lino Ventura,1919-07-14,"[""Actor"",""Person""]"
12632,Jean-Pierre Cassel,1932-10-27,"[""Actor"",""Person""]"
12633,Robert Culp,1930-08-16,"[""Actor"",""Person""]"
12634,Elliott Gould,1938-08-29,"[""Actor"",""Person""]"
12635,Dyan Cannon,1937-01-04,"[""Actor"",""Person""]"
12637,Strother Martin,1919-03-26,"[""Actor"",""Person""]"
12640,Goldie Hawn,1945-11-21,"[""Actor"",""Person""]"
12642,Odete Lara,1929-04-17,"[""Actor"",""Person""]"
12643,Hugo Carvana,1937-06-04,"[""Actor"",""Person""]"
12644,Antonio Mendoza,,"[""Actor"",""Person""]"
12645,Phil Spector,1939-12-26,"[""Actor"",""Person""]"
12646,Jean-Pierre Cargol,,"[""Actor"",""Person""]"
12647,François Truffaut,1932-02-06,"[""Actor"",""Director"",""Person""]"
12648,Françoise Seigner,1928-04-07,"[""Actor"",""Person""]"
12649,Richard Benjamin,1938-05-22,"[""Actor"",""Director"",""Person""]"
12650,Ali MacGraw,1939-04-01,"[""Actor"",""Person""]"
12651,Nan Martin,1927-07-15,"[""Actor"",""Person""]"
12652,Marianne McAndrew,1942-11-11,"[""Actor"",""Person""]"
12653,Noël Coward,1899-12-16,"[""Actor"",""Person""]"
12654,Benny Hill,1924-01-21,"[""Actor"",""Person""]"
12655,Raf Vallone,1916-02-17,"[""Actor"",""Person""]"
12656,Ulli Lommel,1944-12-21,"[""Actor"",""Person""]"
12657,Hanna Schygulla,1943-12-25,"[""Actor"",""Person""]"
12658,Katrin Schaake,1931-11-13,"[""Actor"",""Person""]"
12659,Liz Söllner,,"[""Actor"",""Person""]"
12660,James Gregory,1911-12-23,"[""Actor"",""Person""]"
12662,Françoise Fabian,1933-05-10,"[""Actor"",""Person""]"
12663,Marie-Christine Barrault,1944-03-21,"[""Actor"",""Person""]"
12664,Antoine Vitez,1930-12-20,"[""Actor"",""Person""]"
12665,Telly Savalas,1922-01-21,"[""Actor"",""Person""]"
12666,Camilla Sparv,1943-06-03,"[""Actor"",""Person""]"
12667,Robert Forster,1941-07-13,"[""Actor"",""Person""]"
12668,Verna Bloom,1938-08-07,"[""Actor"",""Person""]"
12669,Peter Bonerz,1938-08-06,"[""Actor"",""Director"",""Person""]"
12670,Marianna Hill,1941-02-09,"[""Actor"",""Person""]"
12672,Jon Voight,1938-12-29,"[""Actor"",""Person""]"
12673,Sylvia Miles,1932-09-09,"[""Actor"",""Person""]"
12674,Scott McKenzie,1939-01-10,"[""Actor"",""Person""]"
12675,Denny Doherty,1940-11-29,"[""Actor"",""Person""]"
12676,Cass Elliot,1941-09-19,"[""Actor"",""Person""]"
12677,John Phillips,,"[""Actor"",""Person""]"
12678,Ted Eccles,1955-06-09,"[""Actor"",""Person""]"
12679,Tudi Wiggins,,"[""Actor"",""Person""]"
12680,Paul Hébert,1924-05-28,"[""Actor"",""Person""]"
12681,George Lazenby,1939-09-05,"[""Actor"",""Person""]"
12682,Diana Rigg,1938-07-20,"[""Actor"",""Person""]"
12684,Butch Patrick,1953-08-02,"[""Actor"",""Person""]"
12686,Daws Butler,1916-11-16,"[""Actor"",""Person""]"
12687,Candy Candido,1913-12-25,"[""Actor"",""Person""]"
12688,Maggie Smith,1934-12-27,"[""Actor"",""Person""]"
12689,Pamela Franklin,1950-02-03,"[""Actor"",""Person""]"
12690,Gordon Jackson,1923-12-19,"[""Actor"",""Person""]"
12693,Peter Jeffrey,1929-04-18,"[""Actor"",""Person""]"
12694,Jameson Clark,,"[""Actor"",""Person""]"
12695,Paul Brennan,,"[""Actor"",""Person""]"
12696,Charles McDevitt,,"[""Actor"",""Person""]"
12697,James Baker,,"[""Actor"",""Person""]"
12698,Raymond Martos,,"[""Actor"",""Person""]"
12699,Martin Potter,1944-10-04,"[""Actor"",""Person""]"
12700,Hiram Keller,1944-05-03,"[""Actor"",""Person""]"
12701,Max Born,1951-05-12,"[""Actor"",""Person""]"
12702,Salvo Randone,1906-09-25,"[""Actor"",""Person""]"
12703,Liza Minnelli,1946-03-12,"[""Actor"",""Person""]"
12704,Wendell Burton,1947-07-21,"[""Actor"",""Person""]"
12705,Tim McIntire,1944-07-19,"[""Actor"",""Person""]"
12707,John McMartin,1929-11-18,"[""Actor"",""Person""]"
12708,Woody Allen,1935-12-01,"[""Actor"",""Director"",""Person""]"
12709,Marcel Hillaire,1908-04-23,"[""Actor"",""Person""]"
12710,Jacquelyn Hyde,1931-03-19,"[""Actor"",""Person""]"
12711,Michael Sarrazin,1940-05-22,"[""Actor"",""Person""]"
12712,Susannah York,1939-01-09,"[""Actor"",""Person""]"
12713,Glen Campbell,1936-04-22,"[""Actor"",""Person""]"
12714,Kim Darby,1947-07-08,"[""Actor"",""Person""]"
12715,Jeremy Slate,1926-02-17,"[""Actor"",""Person""]"
12716,Manolo Fábregas,1921-07-15,"[""Actor"",""Person""]"
12717,Alberto Morin,1902-12-26,"[""Actor"",""Person""]"
12718,Mary Ure,1933-02-18,"[""Actor"",""Person""]"
12719,Patrick Wymark,1926-07-11,"[""Actor"",""Person""]"
12720,Eva Gabor,1919-02-11,"[""Actor"",""Person""]"
12721,Scatman Crothers,1910-05-23,"[""Actor"",""Person""]"
12722,Helmut Döring,,"[""Actor"",""Person""]"
12723,Paul Glauer,,"[""Actor"",""Person""]"
12724,Gisela Hertwig,,"[""Actor"",""Person""]"
12725,Hertel Minkner,,"[""Actor"",""Person""]"
12727,James Franciscus,1934-01-31,"[""Actor"",""Person""]"
12728,Linda Harrison,1945-07-24,"[""Actor"",""Person""]"
12729,Dolly Read,1944-09-13,"[""Actor"",""Person""]"
12730,Cynthia Myers,1950-09-12,"[""Actor"",""Person""]"
12731,Marcia McBroom,1947-08-06,"[""Actor"",""Person""]"
12732,John Lazar,1946-05-22,"[""Actor"",""Person""]"
12733,Don Stroud,1943-09-01,"[""Actor"",""Person""]"
12735,Udo Kier,1944-10-14,"[""Actor"",""Person""]"
12736,Olivera Katarina,,"[""Actor"",""Person""]"
12737,Reggie Nalder,1907-09-04,"[""Actor"",""Person""]"
12739,Art Garfunkel,1941-11-05,"[""Actor"",""Person""]"
12740,Bourvil,1917-07-27,"[""Actor"",""Person""]"
12742,Christopher George,1931-02-25,"[""Actor"",""Person""]"
12743,Kurt Russell,1951-03-17,"[""Actor"",""Person""]"
12744,Joe Flynn,1924-11-08,"[""Actor"",""Person""]"
12745,William Schallert,1922-07-06,"[""Actor"",""Person""]"
12746,Stefania Sandrelli,1946-06-05,"[""Actor"",""Person""]"
12747,Gastone Moschin,1929-06-08,"[""Actor"",""Person""]"
12748,Enzo Tarascio,1919-03-19,"[""Actor"",""Person""]"
12749,Ninetto Davoli,1948-10-11,"[""Actor"",""Person""]"
12750,Jovan Jovanovic,1940-05-31,"[""Actor"",""Person""]"
12751,Vincenzo Amato,1966-03-30,"[""Actor"",""Person""]"
12752,Hiroko Berghauer,1936-01-01,"[""Actor"",""Person""]"
12753,Barbara Laage,1920-07-30,"[""Actor"",""Person""]"
12754,James Burton,1939-08-21,"[""Actor"",""Person""]"
12755,Glen D. Hardin,,"[""Actor"",""Person""]"
12756,Charlie Hodge,,"[""Actor"",""Person""]"
12758,Karen Black,1939-07-01,"[""Actor"",""Person""]"
12759,Billy Green Bush,1935-01-01,"[""Actor"",""Person""]"
12760,Fannie Flagg,1944-09-21,"[""Actor"",""Person""]"
12761,Lino Capolicchio,1943-08-21,"[""Actor"",""Person""]"
12762,Dominique Sanda,1948-03-11,"[""Actor"",""Person""]"
12763,Fabio Testi,1941-08-02,"[""Actor"",""Person""]"
12764,Romolo Valli,1925-02-07,"[""Actor"",""Person""]"
12766,Mick Jagger,1943-07-26,"[""Actor"",""Person""]"
12767,Charlie Watts,1941-06-02,"[""Actor"",""Person""]"
12768,Keith Richards,1943-12-18,"[""Actor"",""Person""]"
12770,Arnold Schwarzenegger,1947-07-30,"[""Actor"",""Person""]"
12771,Deborah Loomis,,"[""Actor"",""Person""]"
12772,James Karen,1923-11-28,"[""Actor"",""Person""]"
12774,Ian Bannen,1928-06-29,"[""Actor"",""Person""]"
12775,Ann-Sofie Kylin,1955-11-14,"[""Actor"",""Person""]"
12776,Rolf Sohlman,,"[""Actor"",""Person""]"
12777,Anita Lindblom,1937-12-14,"[""Actor"",""Person""]"
12778,Bertil Norström,1923-09-09,"[""Actor"",""Person""]"
12779,Beau Bridges,1941-12-09,"[""Actor"",""Person""]"
12780,Chief Dan George,1899-07-24,"[""Actor"",""Person""]"
12782,Ryan O'Neal,1941-04-20,"[""Actor"",""Person""]"
12784,Donald Sutherland,1935-07-17,"[""Actor"",""Person""]"
12785,Tom Skerritt,1933-08-25,"[""Actor"",""Person""]"
12786,Sally Kellerman,1937-06-02,"[""Actor"",""Person""]"
12787,Sandy Baron,1937-05-05,"[""Actor"",""Person""]"
12788,Anne Meara,1929-09-20,"[""Actor"",""Person""]"
12789,Robert Klein,1942-02-08,"[""Actor"",""Person""]"
12790,Allen Garfield,1939-11-22,"[""Actor"",""Person""]"
12791,Stephen Young,1939-05-19,"[""Actor"",""Person""]"
12792,Michael Strong,1918-02-08,"[""Actor"",""Person""]"
12794,Michèle Breton,,"[""Actor"",""Person""]"
12795,Dinah Sheridan,1920-09-17,"[""Actor"",""Person""]"
12796,Bernard Cribbins,1928-12-29,"[""Actor"",""Person""]"
12797,William Mervyn,1912-01-03,"[""Actor"",""Person""]"
12798,Iain Cuthbertson,1930-01-04,"[""Actor"",""Person""]"
12799,Christopher Jones,1941-08-18,"[""Actor"",""Person""]"
12801,Andrew Brackfield,,"[""Actor"",""Person""]"
12802,Soledad Miranda,1943-07-09,"[""Actor"",""Person""]"
12804,Ewa Strömberg,1940-01-13,"[""Actor"",""Person""]"
12807,Robert Duvall,1931-01-05,"[""Actor"",""Director"",""Person""]"
12808,Don Pedro Colley,1938-08-30,"[""Actor"",""Person""]"
12809,Maggie McOmie,,"[""Actor"",""Person""]"
12810,Sô Yamamura,1910-02-24,"[""Actor"",""Person""]"
12811,Lola Gaos,1921-12-02,"[""Actor"",""Person""]"
12812,Frank Langella,1938-01-01,"[""Actor"",""Person""]"
12813,Dom DeLuise,1933-08-01,"[""Actor"",""Person""]"
12814,Andréas Voutsinas,1932-08-22,"[""Actor"",""Person""]"
12816,Glenda Jackson,1936-05-09,"[""Actor"",""Person""]"
12817,Jennie Linden,1939-12-08,"[""Actor"",""Person""]"
12818,Richie Havens,1941-01-21,"[""Actor"",""Person""]"
12820,Sha-Na-Na,,"[""Actor"",""Person""]"
12821,Sandy Duncan,1946-02-20,"[""Actor"",""Person""]"
12822,Tony Roberts,1939-10-22,"[""Actor"",""Person""]"
12823,Mark Volman,,"[""Actor"",""Person""]"
12824,Howard Kaylan,,"[""Actor"",""Person""]"
12825,Ian Underwood,,"[""Actor"",""Person""]"
12826,Aynsley Dunbar,,"[""Actor"",""Person""]"
12827,Graham Chapman,1941-01-08,"[""Actor"",""Person""]"
12828,John Cleese,1939-10-27,"[""Actor"",""Director"",""Person""]"
12829,Terry Gilliam,1940-11-22,"[""Actor"",""Director"",""Person""]"
12830,Eric Idle,1943-03-29,"[""Actor"",""Person""]"
12832,Kate Reid,1930-11-04,"[""Actor"",""Person""]"
12833,Carlos Montalbán,1903-06-05,"[""Actor"",""Person""]"
12834,Nati Abascal,1943-04-02,"[""Actor"",""Person""]"
12835,Wally Cox,1924-12-06,"[""Actor"",""Person""]"
12837,Tom Laughlin,1931-08-10,"[""Actor"",""Director"",""Person""]"
12838,Delores Taylor,1939-09-27,"[""Actor"",""Person""]"
12839,Clark Howat,1918-01-22,"[""Actor"",""Person""]"
12840,Victor Izay,1923-12-23,"[""Actor"",""Person""]"
12841,Mark Lester,1958-07-11,"[""Actor"",""Person""]"
12842,Peter Lee Lawrence,1944-02-21,"[""Actor"",""Person""]"
12843,Uschi Glas,1944-03-02,"[""Actor"",""Person""]"
12845,Linda Hayden,1953-01-19,"[""Actor"",""Person""]"
12846,Barry Andrews,,"[""Actor"",""Person""]"
12847,Michele Dotrice,1948-09-27,"[""Actor"",""Person""]"
12848,Georges Bidault,,"[""Actor"",""Person""]"
12849,Matthäus Bleibinger,,"[""Actor"",""Person""]"
12852,Patrick Magee,1922-03-31,"[""Actor"",""Person""]"
12853,Michael Bates,1920-12-04,"[""Actor"",""Person""]"
12854,Warren Clarke,1947-04-26,"[""Actor"",""Person""]"
12855,Riccardo Billi,1906-04-22,"[""Actor"",""Person""]"
12856,Federico Fellini,1920-01-20,"[""Actor"",""Director"",""Person""]"
12857,Gigi Reder,1928-03-25,"[""Actor"",""Person""]"
12858,Tino Scotti,1905-11-16,"[""Actor"",""Person""]"
12859,Dudley Sutton,1933-04-06,"[""Actor"",""Person""]"
12860,Max Adrian,1902-11-01,"[""Actor"",""Person""]"
12861,Jill St. John,1940-08-19,"[""Actor"",""Person""]"
12862,Lana Wood,1946-03-01,"[""Actor"",""Person""]"
12863,Reni Santoni,1939-04-21,"[""Actor"",""Person""]"
12864,John Vernon,1932-02-24,"[""Actor"",""Person""]"
12866,Jacqueline Scott,1932-01-01,"[""Actor"",""Person""]"
12867,Eddie Firestone,1920-12-11,"[""Actor"",""Person""]"
12868,Lou Frizzell,1920-06-10,"[""Actor"",""Person""]"
12869,Natalie Trundy,1940-08-05,"[""Actor"",""Person""]"
12870,Lotte Eisner,1896-03-05,"[""Actor"",""Person""]"
12871,Eugen Des Montagnes,,"[""Actor"",""Person""]"
12872,James William Gledhill,,"[""Actor"",""Person""]"
12874,Norma Crane,1928-11-10,"[""Actor"",""Person""]"
12875,Leonard Frey,1938-09-04,"[""Actor"",""Person""]"
12876,Molly Picon,1898-06-01,"[""Actor"",""Person""]"
12878,Roy Scheider,1932-11-10,"[""Actor"",""Person""]"
12879,Tony Lo Bianco,1936-10-19,"[""Actor"",""Person""]"
12880,Britt Ekland,1942-10-06,"[""Actor"",""Person""]"
12881,John Osborne,1929-12-12,"[""Actor"",""Person""]"
12882,Maria Monti,1935-06-26,"[""Actor"",""Person""]"
12884,Bud Cort,1948-03-29,"[""Actor"",""Person""]"
12885,Vivian Pickles,1931-10-21,"[""Actor"",""Person""]"
12886,Barnard Hughes,1915-07-16,"[""Actor"",""Person""]"
12887,Richard Dysart,1929-03-30,"[""Actor"",""Person""]"
12888,Charles Cioffi,1935-10-31,"[""Actor"",""Person""]"
12889,Fini Straubinger,,"[""Actor"",""Person""]"
12890,M. Baaske,,"[""Actor"",""Person""]"
12892,Heinrich Fleischmann,,"[""Actor"",""Person""]"
12893,Timothy Bottoms,1951-08-30,"[""Actor"",""Person""]"
12894,Jeff Bridges,1949-12-04,"[""Actor"",""Person""]"
12895,Cybill Shepherd,1950-02-18,"[""Actor"",""Person""]"
12896,Jon Finch,1941-03-02,"[""Actor"",""Person""]"
12897,Francesca Annis,1945-05-14,"[""Actor"",""Person""]"
12898,Martin Shaw,1945-01-21,"[""Actor"",""Person""]"
12899,Terence Bayler,,"[""Actor"",""Person""]"
12900,Rene Auberjonois,1940-06-01,"[""Actor"",""Person""]"
12901,William Devane,1939-09-05,"[""Actor"",""Person""]"
12902,Jacques Gagnon,,"[""Actor"",""Person""]"
12903,Lyne Champagne,,"[""Actor"",""Person""]"
12904,Jean Duceppe,1923-10-25,"[""Actor"",""Person""]"
12905,Olivette Thibault,,"[""Actor"",""Person""]"
12906,Mark Burns,1936-03-30,"[""Actor"",""Person""]"
12907,Nora Ricci,1924-07-19,"[""Actor"",""Person""]"
12908,Siân Phillips,1934-05-14,"[""Actor"",""Person""]"
12909,Horst Janson,1935-10-04,"[""Actor"",""Person""]"
12910,Anthony Zerbe,1936-05-20,"[""Actor"",""Person""]"
12911,Rosalind Cash,1938-12-31,"[""Actor"",""Person""]"
12912,Paul Koslo,1944-06-27,"[""Actor"",""Person""]"
12914,David Evans,,"[""Actor"",""Director"",""Person""]"
12915,Mert Lawwill,1940-09-25,"[""Actor"",""Person""]"
12916,Jessica Walter,1941-01-31,"[""Actor"",""Person""]"
12917,Donna Mills,1940-12-11,"[""Actor"",""Person""]"
12918,John Larch,1914-10-04,"[""Actor"",""Person""]"
12920,Laura Betti,1927-05-01,"[""Actor"",""Person""]"
12923,Riccardo Cucciolla,1924-09-05,"[""Actor"",""Person""]"
12924,Rosanna Fratello,1951-03-13,"[""Actor"",""Person""]"
12925,Richard Roundtree,1942-07-09,"[""Actor"",""Person""]"
12926,Moses Gunn,1929-10-02,"[""Actor"",""Person""]"
12927,Christopher St. John,1966-07-15,"[""Actor"",""Person""]"
12929,Cliff Potts,1942-01-05,"[""Actor"",""Person""]"
12930,Ron Rifkin,1939-10-31,"[""Actor"",""Person""]"
12931,Jesse Vint,,"[""Actor"",""Person""]"
12933,Benoît Ferreux,1955-09-29,"[""Actor"",""Person""]"
12934,Daniel Gélin,1921-05-19,"[""Actor"",""Person""]"
12935,Susan George,1950-07-26,"[""Actor"",""Person""]"
12936,Peter Vaughan,1923-04-04,"[""Actor"",""Person""]"
12937,T.P. McKenna,1929-02-07,"[""Actor"",""Person""]"
12938,Jennifer O'Neill,1948-02-20,"[""Actor"",""Person""]"
12939,Gary Grimes,1955-06-02,"[""Actor"",""Person""]"
12940,Jerry Houser,1952-07-14,"[""Actor"",""Person""]"
12941,Oliver Conant,,"[""Actor"",""Person""]"
12942,Murray Head,1946-03-05,"[""Actor"",""Person""]"
12943,Peggy Ashcroft,1907-12-22,"[""Actor"",""Person""]"
12944,Bruce Lee,1940-11-27,"[""Actor"",""Director"",""Person""]"
12945,Maria Yi,1953-07-29,"[""Actor"",""Person""]"
12946,James Tien,1942-05-28,"[""Actor"",""Person""]"
12947,Marilyn Bautista,,"[""Actor"",""Person""]"
12948,Jack Gilford,1908-07-25,"[""Actor"",""Person""]"
12949,Lester Rawlins,1924-09-24,"[""Actor"",""Person""]"
12950,Alejandro Jodorowsky,1929-02-07,"[""Actor"",""Director"",""Person""]"
12951,Brontis Jodorowsky,1962-10-27,"[""Actor"",""Person""]"
12952,José Legarreta,,"[""Actor"",""Person""]"
12953,Alfonso Arau,1932-01-11,"[""Actor"",""Director"",""Person""]"
12954,James Taylor,1948-03-12,"[""Actor"",""Person""]"
12955,Laurie Bird,1953-09-26,"[""Actor"",""Person""]"
12956,Dennis Wilson,,"[""Actor"",""Person""]"
12957,Barry Newman,1938-11-07,"[""Actor"",""Person""]"
12958,Cleavon Little,1939-06-01,"[""Actor"",""Person""]"
12959,Victoria Medlin,,"[""Actor"",""Person""]"
12960,Jenny Agutter,1952-12-20,"[""Actor"",""Person""]"
12961,Luc Roeg,1962-01-26,"[""Actor"",""Person""]"
12962,David Gulpilil,1953-07-01,"[""Actor"",""Person""]"
12963,John Meillon,1934-05-01,"[""Actor"",""Person""]"
12964,Jack Albertson,1907-06-16,"[""Actor"",""Person""]"
12965,Peter Ostrum,1957-11-01,"[""Actor"",""Person""]"
12966,Roy Kinnear,1934-01-08,"[""Actor"",""Person""]"
12967,Klaus Kinski,1926-10-18,"[""Actor"",""Director"",""Person""]"
12968,Helena Rojo,1944-08-18,"[""Actor"",""Person""]"
12969,Del Negro,,"[""Actor"",""Person""]"
12970,Ruy Guerra,1931-08-22,"[""Actor"",""Person""]"
12972,Margit Carstensen,1940-02-29,"[""Actor"",""Person""]"
12973,Eva Mattes,1954-12-14,"[""Actor"",""Person""]"
12974,Barbara Hershey,1948-02-05,"[""Actor"",""Person""]"
12975,David Carradine,1936-12-08,"[""Actor"",""Person""]"
12976,Barry Primus,1938-02-16,"[""Actor"",""Person""]"
12977,Bernie Casey,1939-06-08,"[""Actor"",""Person""]"
12979,Billy Dee Williams,1937-04-06,"[""Actor"",""Person""]"
12981,Edward Albert,1951-02-20,"[""Actor"",""Person""]"
12982,Paul Michael Glaser,1943-03-25,"[""Actor"",""Director"",""Person""]"
12983,Michael York,1942-03-27,"[""Actor"",""Person""]"
12984,Helmut Griem,1932-04-06,"[""Actor"",""Person""]"
12985,Joel Grey,1932-04-11,"[""Actor"",""Person""]"
12986,Peter Boyle,1935-10-18,"[""Actor"",""Person""]"
12987,Don Porter,1912-09-24,"[""Actor"",""Person""]"
12990,Jill Ireland,1936-04-24,"[""Actor"",""Person""]"
12991,Walter Chiari,1924-03-02,"[""Actor"",""Person""]"
12993,Paul Frankeur,1905-06-29,"[""Actor"",""Person""]"
12994,Bulle Ogier,1939-08-09,"[""Actor"",""Person""]"
12995,Don Murray,1929-07-31,"[""Actor"",""Person""]"
12996,Hari Rhodes,1932-04-10,"[""Actor"",""Person""]"
12998,Ned Beatty,1937-07-06,"[""Actor"",""Person""]"
12999,Ronny Cox,1938-07-23,"[""Actor"",""Person""]"
13000,Robert Quarry,1925-11-03,"[""Actor"",""Person""]"
13001,Beryl Reid,1919-06-17,"[""Actor"",""Person""]"
13003,Georgiy Vitsin,1917-04-05,"[""Actor"",""Person""]"
13004,Radner Muratov,1928-10-21,"[""Actor"",""Person""]"
13005,Saveliy Kramarov,1934-10-13,"[""Actor"",""Person""]"
13006,Nell Potts,1959-04-08,"[""Actor"",""Person""]"
13007,Roberta Wallach,1955-08-02,"[""Actor"",""Person""]"
13008,Judith Lowry,1890-07-27,"[""Actor"",""Person""]"
13009,Stacy Keach,1941-06-02,"[""Actor"",""Person""]"
13010,Susan Tyrrell,1945-03-18,"[""Actor"",""Person""]"
