personId,name,dob,labels
29466, William T. Hurtz,1919-04-07,"[""Director"",""Person""]"
29467,Arne Glimcher,1938-03-12,"[""Director"",""Person""]"
29469, Peter Wintonick,,"[""Director"",""Person""]"
29471,Barry Shils,,"[""Director"",""Person""]"
29473,Brian Henson,1962-11-30,"[""Director"",""Person""]"
29478,Katt Shea,1957-01-01,"[""Director"",""Person""]"
29479,Clay Borris,,"[""Director"",""Person""]"
29482,Abbe Wool,,"[""Director"",""Person""]"
29484,Ringo Lam,1955-12-08,"[""Director"",""Person""]"
29486,Barnet Kellman,,"[""Director"",""Person""]"
29487,Baz Luhrmann,1962-09-17,"[""Director"",""Person""]"
29489,Claudio Fragasso,1951-10-02,"[""Director"",""Person""]"
29490,Roland Emmerich,1955-11-10,"[""Director"",""Person""]"
29491,Fernando E. Solanas,1963-02-16,"[""Director"",""Person""]"
29492,Arnold Glassman,,"[""Director"",""Person""]"
29495,Neal Jimenez,,"[""Director"",""Person""]"
29497,Stephen Sommers,1962-03-20,"[""Director"",""Person""]"
29499,E. Max Frye,,"[""Director"",""Person""]"
29502,Iain Softley,1956-11-30,"[""Director"",""Person""]"
29503,Rolf de Heer,1951-05-04,"[""Director"",""Person""]"
29504,Maggie Greenwald,1955-06-23,"[""Director"",""Person""]"
29505,Eric Radomski,,"[""Director"",""Person""]"
29506, Bruce W. Timm,1961-02-05,"[""Director"",""Person""]"
29507, Kevin Altieri,,"[""Director"",""Person""]"
29508, Boyd Kirkland,1950-11-04,"[""Director"",""Person""]"
29509, Frank Paur,,"[""Director"",""Person""]"
29510, Dan Riba,,"[""Director"",""Person""]"
29511,Vadim Jean,1963-12-09,"[""Director"",""Person""]"
29513,James B. Harris,,"[""Director"",""Person""]"
29519, Darren Moloney,,"[""Director"",""Person""]"
29520,Andrew Birkin,1945-12-09,"[""Director"",""Person""]"
29523,Marco Brambilla,,"[""Director"",""Person""]"
29524,Gérard Mordillat,,"[""Director"",""Person""]"
29527,Tomás Gutiérrez Alea,1928-12-11,"[""Director"",""Person""]"
29530,Takao Okawara,1949-12-20,"[""Director"",""Person""]"
29531,Todd Phillips,1970-12-20,"[""Director"",""Person""]"
29532,Duwayne Dunham,1952-11-17,"[""Director"",""Person""]"
29534,Ang Lee,1954-10-23,"[""Director"",""Person""]"
29536,Dominic Sena,1949-04-26,"[""Director"",""Person""]"
29538,Tom Ropelewski,,"[""Director"",""Person""]"
29539,André Téchiné,1943-03-13,"[""Director"",""Person""]"
29540,Ray Müller,,"[""Director"",""Person""]"
29544, Allen Hughes,1972-04-01,"[""Director"",""Person""]"
29548,Gene Quintano,1946-01-01,"[""Director"",""Person""]"
29549,Fraser Clarke Heston,1955-02-12,"[""Director"",""Person""]"
29550,Henry Selick,1952-11-30,"[""Director"",""Person""]"
29553,Charles Grosvenor,1952-06-02,"[""Director"",""Person""]"
29555,Jerry Ciccoritti,1956-08-05,"[""Director"",""Person""]"
29556,Bryan Singer,1965-09-17,"[""Director"",""Person""]"
29563,Steven Zaillian,1953-01-30,"[""Director"",""Person""]"
29564,Dave Borthwick,1947-07-26,"[""Director"",""Person""]"
29566,Luis Llosa,,"[""Director"",""Person""]"
29568,Jon Amiel,1948-05-20,"[""Director"",""Person""]"
29572,Scott McGehee,,"[""Director"",""Person""]"
29575,Stuart Gillard,1950-04-28,"[""Director"",""Person""]"
29578,Yurek Bogayevicz,,"[""Director"",""Person""]"
29581,Jean-Marie Poiré,1945-07-10,"[""Director"",""Person""]"
29582,Chris Hegedus,1952-04-22,"[""Director"",""Person""]"
29584,Stephen Surjik,1960-01-01,"[""Director"",""Person""]"
29585, Dick Zondag,,"[""Director"",""Person""]"
29586, Ralph Zondag,,"[""Director"",""Person""]"
29587,Robert Klane,,"[""Director"",""Person""]"
29593,Charles T. Kanganis,,"[""Director"",""Person""]"
29594,Jeff Pollack,1959-11-15,"[""Director"",""Person""]"
29595,Tom Shadyac,1958-12-11,"[""Director"",""Person""]"
29597,George Casey,,"[""Director"",""Person""]"
29600,Shekhar Kapur,1945-12-06,"[""Director"",""Person""]"
29602,Rupert Wainwright,1961-11-30,"[""Director"",""Person""]"
29604,Adam Resnick,,"[""Director"",""Person""]"
29605,Helena Solberg,1938-06-17,"[""Director"",""Person""]"
29606,James D.R. Hickox,1965-01-01,"[""Director"",""Person""]"
29612,Michael Blakemore,,"[""Director"",""Person""]"
29613,Gregg Champion,,"[""Director"",""Person""]"
29615,Terry Zwigoff,1949-05-18,"[""Director"",""Person""]"
29617,Bradford May,1951-08-03,"[""Director"",""Person""]"
29618,Allan A. Goldstein,,"[""Director"",""Person""]"
29619,Michele Soavi,1957-07-03,"[""Director"",""Person""]"
29620,Mina Shum,1966-01-01,"[""Director"",""Person""]"
29624,Claude Chabrol,1930-06-24,"[""Director"",""Person""]"
29627,Boaz Yakin,1966-06-20,"[""Director"",""Person""]"
29628,Rose Troche,1964-01-01,"[""Director"",""Person""]"
29630,Steven Brill,1962-05-27,"[""Director"",""Person""]"
29631,Andrew Morahan,,"[""Director"",""Person""]"
29637,Matty Rich,1971-11-06,"[""Director"",""Person""]"
29641,James Melkonian,,"[""Director"",""Person""]"
29642,Gordon Chan,1959-11-30,"[""Director"",""Person""]"
29643,Peter Sehr,1951-06-10,"[""Director"",""Person""]"
29644,Mark Malone,,"[""Director"",""Person""]"
29645,Roger Avary,1965-08-23,"[""Director"",""Person""]"
29647,Gianni Amelio,1945-01-20,"[""Director"",""Person""]"
29648,Roger Allers,1949-06-29,"[""Director"",""Person""]"
29650,Andrew Scheinman,,"[""Director"",""Person""]"
29652,Anna Campion,,"[""Director"",""Person""]"
29653,C.M. Talkington,,"[""Director"",""Person""]"
29654,François Dupeyron,1950-08-14,"[""Director"",""Person""]"
29656,Freida Lee Mock,,"[""Director"",""Person""]"
29657,Perry Lang,1959-12-24,"[""Director"",""Person""]"
29658,Martine Dugowson,1958-08-08,"[""Director"",""Person""]"
29659,P.J. Hogan,1962-11-30,"[""Director"",""Person""]"
29660,Anthony Waller,1959-10-24,"[""Director"",""Person""]"
29661,Michael Almereyda,1959-04-07,"[""Director"",""Person""]"
29663,Rafal Zielinski,,"[""Director"",""Person""]"
29665,Izidore K. Musallam,,"[""Director"",""Person""]"
29668,Pixote Hunt,,"[""Director"",""Person""]"
29671,Milcho Manchevski,1959-08-18,"[""Director"",""Person""]"
29672,Antonia Bird,1951-05-05,"[""Director"",""Person""]"
29674,Mel Smith,1952-12-03,"[""Director"",""Person""]"
29678,Kim Henkel,1946-01-19,"[""Director"",""Person""]"
29679,Stuart Orme,,"[""Director"",""Person""]"
29680,Robert Allan Ackerman,1944-06-30,"[""Director"",""Person""]"
29681,John Pasquin,1944-11-30,"[""Director"",""Person""]"
29685,Gillies MacKinnon,1948-01-08,"[""Director"",""Person""]"
29687,Jan de Bont,1943-10-22,"[""Director"",""Person""]"
29688,Xavier Koller,1944-06-17,"[""Director"",""Person""]"
29690,Steven E. de Souza,1947-11-17,"[""Director"",""Person""]"
29691,Geoff Burton,,"[""Director"",""Person""]"
29692, Kevin Dowling,,"[""Director"",""Person""]"
29696,Aaron Speiser,,"[""Director"",""Person""]"
29697,Jon Moritsugu,1965-02-15,"[""Director"",""Person""]"
29698,Deran Sarafian,1968-01-17,"[""Director"",""Person""]"
29699,Bud Friedgen,,"[""Director"",""Person""]"
29700, Michael J. Sheridan,,"[""Director"",""Person""]"
29704,Margarethe von Trotta,1942-02-21,"[""Director"",""Person""]"
29706,Abbas Kiarostami,1940-06-22,"[""Director"",""Person""]"
29707, Michael Henry Wilson,,"[""Director"",""Person""]"
29708,Sang-ok Shin,1926-10-18,"[""Director"",""Person""]"
29712,Michael Rymer,,"[""Director"",""Person""]"
29716,Marleen Gorris,1948-12-09,"[""Director"",""Person""]"
29721,Michael Bay,1965-02-17,"[""Director"",""Person""]"
29722,Damian Harris,1958-08-02,"[""Director"",""Person""]"
29723,Jafar Panahi,1960-07-11,"[""Director"",""Person""]"
29725,Scott Kalvert,1964-08-15,"[""Director"",""Person""]"
29726,Holly Goldberg Sloan,1958-01-01,"[""Director"",""Person""]"
29727,Alan Mehrez,,"[""Director"",""Person""]"
29730, Harvey Wang,,"[""Director"",""Person""]"
29731,Robert Lee King,,"[""Director"",""Person""]"
29732, Raoul O'Connell,,"[""Director"",""Person""]"
29736,Michael Winterbottom,1961-03-29,"[""Director"",""Person""]"
29737,Jorge Fons,1939-04-23,"[""Director"",""Person""]"
29741,Brad Silberling,1963-09-08,"[""Director"",""Person""]"
29743,Chris Gerolmo,,"[""Director"",""Person""]"
29748,Tran Anh Hung,1962-12-23,"[""Director"",""Person""]"
29749,Hal Salwen,,"[""Director"",""Person""]"
29750,Jack Baran,,"[""Director"",""Person""]"
29751,Jeremy Leven,,"[""Director"",""Person""]"
29752,Álex de la Iglesia,1965-12-04,"[""Director"",""Person""]"
29753,Laetitia Masson,1966-06-18,"[""Director"",""Person""]"
29756,Christopher Menaul,,"[""Director"",""Person""]"
29757,Carlo Carlei,1960-04-16,"[""Director"",""Person""]"
29758, Alexandre Rockwell,1956-08-18,"[""Director"",""Person""]"
29761,F. Gary Gray,1969-07-17,"[""Director"",""Person""]"
29763,Kevin James Dobson,1952-01-01,"[""Director"",""Person""]"
29764,Kevin Lima,,"[""Director"",""Person""]"
29766,Charles Matthau,1962-12-10,"[""Director"",""Person""]"
29769,Brett Thompson,,"[""Director"",""Person""]"
29770,Angela Pope,,"[""Director"",""Person""]"
29771,J.F. Lawton,,"[""Director"",""Person""]"
29772,Maria Maggenti,,"[""Director"",""Person""]"
29777,Danny Cannon,1968-01-01,"[""Director"",""Person""]"
29778,John Fortenberry,,"[""Director"",""Person""]"
29779,Noah Baumbach,1969-09-03,"[""Director"",""Person""]"
29781,Matti Grönberg,1957-12-03,"[""Director"",""Person""]"
29782,Roy Allen Smith,1954-12-12,"[""Director"",""Person""]"
29783,Henry Jaglom,1938-01-26,"[""Director"",""Person""]"
29784,Stacy Title,,"[""Director"",""Person""]"
29785,Alfonso Cuarón,1961-11-28,"[""Director"",""Person""]"
29786,Julianna Lavin,,"[""Director"",""Person""]"
29787,Stephen Gyllenhaal,1949-10-04,"[""Director"",""Person""]"
29788,Hirokazu Koreeda,1962-06-06,"[""Director"",""Person""]"
29789,Frédéric Mitterrand,1947-08-21,"[""Director"",""Person""]"
29790,Dirk Shafer,1962-11-07,"[""Director"",""Person""]"
29793, Tensai Okamura,1961-12-13,"[""Director"",""Person""]"
29795,David Frankel,1959-04-02,"[""Director"",""Person""]"
29796,Bryan Spicer,,"[""Director"",""Person""]"
29797,Yoshifumi Kondô,1950-03-31,"[""Director"",""Person""]"
29799,Kelly Makin,,"[""Director"",""Person""]"
29801,Susanne Ofteringer,1961-01-01,"[""Director"",""Person""]"
29802,Lesli Linka Glatter,1953-01-01,"[""Director"",""Person""]"
29805,Daisy von Scherler Mayer,1966-09-14,"[""Director"",""Person""]"
29806,Frieder Schlaich,,"[""Director"",""Person""]"
29807, Irene von Alberti,1963-01-30,"[""Director"",""Person""]"
29808,Roger Michell,1956-06-05,"[""Director"",""Person""]"
29809,Kayo Hatta,1958-03-18,"[""Director"",""Person""]"
29810,Mike Gabriel,1954-11-05,"[""Director"",""Person""]"
29812,Anne Goursaud,1943-12-01,"[""Director"",""Person""]"
29814,Gregory Widen,,"[""Director"",""Person""]"
29815,Joshua Brand,1950-11-29,"[""Director"",""Person""]"
29816,Richard Loncraine,1946-10-20,"[""Director"",""Person""]"
29817,Clare Peploe,,"[""Director"",""Person""]"
29821,George Huang,,"[""Director"",""Person""]"
29823,Wesley Strick,1954-02-11,"[""Director"",""Person""]"
29824,Beeban Kidron,,"[""Director"",""Person""]"
29826,Lloyd Kaufman,1945-12-30,"[""Director"",""Person""]"
29827,Pat Verducci,,"[""Director"",""Person""]"
29831,Preston A. Whitmore II,1962-06-26,"[""Director"",""Person""]"
29832,Todd Solondz,1959-03-15,"[""Director"",""Person""]"
29834,Desmond Nakano,,"[""Director"",""Person""]"
29839,Larry Leker,,"[""Director"",""Person""]"
29840, Paul Sabella,,"[""Director"",""Person""]"
29841,Michael Corrente,1959-04-06,"[""Director"",""Person""]"
29843,David Twohy,1955-10-18,"[""Director"",""Person""]"
29845,Julian Schnabel,1951-10-26,"[""Director"",""Person""]"
29847,Hettie Macdonald,,"[""Director"",""Person""]"
29851, Yvette Kaplan,,"[""Director"",""Person""]"
29852,Michael Goldenberg,,"[""Director"",""Person""]"
29853,Tian-Ming Wu,1939-12-05,"[""Director"",""Person""]"
29858,Nina Menkes,1965-10-12,"[""Director"",""Person""]"
29859,Wes Anderson,1969-05-01,"[""Director"",""Person""]"
29860,Lana Wachowski,1965-06-21,"[""Director"",""Person""]"
29861, Lilly Wachowski,1967-12-29,"[""Director"",""Person""]"
29862,Stacy Cochran,,"[""Director"",""Person""]"
29864,Jonathan Winfrey,,"[""Director"",""Person""]"
29865,Tom DeCerchio,,"[""Director"",""Person""]"
29866,Cédric Klapisch,1961-09-04,"[""Director"",""Person""]"
29869,Alexander Payne,1961-02-10,"[""Director"",""Person""]"
29874,Paris Barclay,1956-06-30,"[""Director"",""Person""]"
29875,Tiffanie DeBartolo,,"[""Director"",""Person""]"
29877,Douglas McGrath,1958-02-12,"[""Director"",""Person""]"
29878,Robert Harling,,"[""Director"",""Person""]"
29879,Stuart Baird,1947-01-14,"[""Director"",""Person""]"
29880,Steven Baigelman,,"[""Director"",""Person""]"
29881,Susan Streitfeld,,"[""Director"",""Person""]"
29882,Deepa Mehta,1950-01-01,"[""Director"",""Person""]"
29885,Annette Haywood-Carter,,"[""Director"",""Person""]"
29887,Mohsen Makhmalbaf,1957-05-29,"[""Director"",""Person""]"
29889,S.R. Bindler,1970-02-14,"[""Director"",""Person""]"
29890,Bronwen Hughes,,"[""Director"",""Person""]"
29891,Ralph Ziman,,"[""Director"",""Person""]"
29892,Kevin Yagher,1962-06-23,"[""Director"",""Person""]"
29893,David R. Ellis,1952-09-08,"[""Director"",""Person""]"
29894,Craig Rosenberg,,"[""Director"",""Person""]"
29895,Rick Castro,1958-07-20,"[""Director"",""Person""]"
29896, Bruce La Bruce,1964-01-03,"[""Director"",""Person""]"
29898,Mary Harron,1953-01-12,"[""Director"",""Person""]"
29899,Herb Gardner,,"[""Director"",""Person""]"
29901,Nancy Meckler,,"[""Director"",""Person""]"
29902, Richard Stanley,1966-11-22,"[""Director"",""Person""]"
29903,John Payson,,"[""Director"",""Person""]"
29906,Leslie Greif,,"[""Director"",""Person""]"
29907,Bobby Farrelly,1958-06-17,"[""Director"",""Person""]"
29908, Peter Farrelly,1956-12-17,"[""Director"",""Person""]"
29909,Lynne Stopkewich,,"[""Director"",""Person""]"
29910,Jan Sverák,1965-02-06,"[""Director"",""Person""]"
29911,Farhad Mann,,"[""Director"",""Person""]"
29914,Emma-Kate Croghan,1972-01-26,"[""Director"",""Person""]"
29916,Jerry Zaks,1946-09-07,"[""Director"",""Person""]"
29917,Murray Lerner,1927-05-08,"[""Director"",""Person""]"
29918,Claude Nuridsany,,"[""Director"",""Person""]"
29919, Marie Pérennou,,"[""Director"",""Person""]"
29920,Pen Densham,,"[""Director"",""Person""]"
29922,Matt Reeves,1966-04-27,"[""Director"",""Person""]"
29924,R.J. Cutler,1962-01-01,"[""Director"",""Person""]"
29925, David Van Taylor,,"[""Director"",""Person""]"
29926,Doug Ellin,1968-04-06,"[""Director"",""Person""]"
29927,Richard Schenkman,1958-03-06,"[""Director"",""Person""]"
29928,Jacques Doillon,1944-03-15,"[""Director"",""Person""]"
29929,Gregory Hoblit,1944-11-27,"[""Director"",""Person""]"
29930,Nicolas Winding Refn,1970-09-29,"[""Director"",""Person""]"
29935,Kurt Miller,,"[""Director"",""Person""]"
29936, Peter Speek,,"[""Director"",""Person""]"
29937,Norberto Barba,1963-09-12,"[""Director"",""Person""]"
29938,Lee David Zlotoff,,"[""Director"",""Person""]"
29939,Rick Friedberg,,"[""Director"",""Person""]"
29941,Daniel J. Sullivan,,"[""Director"",""Person""]"
29943,Sönke Wortmann,1959-08-25,"[""Director"",""Person""]"
29944,Doug Liman,1965-07-24,"[""Director"",""Person""]"
29945,Gilbert Adler,,"[""Director"",""Person""]"
29946,Alejandro Amenábar,1972-03-31,"[""Director"",""Person""]"
29949,Michael Oblowitz,,"[""Director"",""Person""]"
29951,Francesco Rosi,1922-11-15,"[""Director"",""Person""]"
29954,Arlene Sanford,,"[""Director"",""Person""]"
29955,Nicole Holofcener,1960-03-22,"[""Director"",""Person""]"
29957,Daniel Pyne,,"[""Director"",""Person""]"
29958,Dan Ireland,1958-05-11,"[""Director"",""Person""]"
29959,Blair Treu,,"[""Director"",""Person""]"
29960,Alan Cohn,,"[""Director"",""Person""]"
29961,Scott Winant,,"[""Director"",""Person""]"
29962,Sean McNamara,,"[""Director"",""Person""]"
29963,Tom Schulman,1950-10-20,"[""Director"",""Person""]"
29965,Jean-Pierre Jeunet,1953-09-03,"[""Director"",""Person""]"
29969,Katja von Garnier,1966-12-15,"[""Director"",""Person""]"
29970,Sean Mathias,1956-03-14,"[""Director"",""Person""]"
29971,Juan José Campanella,1959-07-19,"[""Director"",""Person""]"
29972,Steven Vidler,,"[""Director"",""Person""]"
29973,Lance Mungia,,"[""Director"",""Person""]"
29974,Lance Young,,"[""Director"",""Person""]"
29976,Paul Thomas Anderson,1970-06-26,"[""Director"",""Person""]"
29977,Aleksey Balabanov,1959-02-25,"[""Director"",""Person""]"
29978,Jonathan Mostow,1961-11-28,"[""Director"",""Person""]"
29979,Pål Sletaune,,"[""Director"",""Person""]"
29981,Rob Sitch,1962-03-17,"[""Director"",""Person""]"
29982,Mark Dindal,,"[""Director"",""Person""]"
29983,Jim Van Bebber,1964-11-24,"[""Director"",""Person""]"
29985,David Dobkin,1969-06-23,"[""Director"",""Person""]"
29986,Jill Sprecher,,"[""Director"",""Person""]"
29988,Marshall Herskovitz,1952-02-23,"[""Director"",""Person""]"
29989,Des McAnuff,,"[""Director"",""Person""]"
29990,Tim McCanlies,,"[""Director"",""Person""]"
29993,Finn Taylor,1958-07-04,"[""Director"",""Person""]"
29994,Martha Fiennes,1964-02-05,"[""Director"",""Person""]"
29999,Félix Enríquez Alcalá,1951-03-07,"[""Director"",""Person""]"
30001,Sam Pillsbury,,"[""Director"",""Person""]"
30002,Peter Cattaneo,1964-01-01,"[""Director"",""Person""]"
30003,Andrew Niccol,1964-06-01,"[""Director"",""Person""]"
30007,Harmony Korine,1973-01-04,"[""Director"",""Person""]"
30008,Ferzan Ozpetek,1959-02-03,"[""Director"",""Person""]"
30011,Dean Parisot,1952-10-01,"[""Director"",""Person""]"
30013,Lionel C. Martin,,"[""Director"",""Person""]"
30015,Bill Plympton,1946-04-30,"[""Director"",""Person""]"
30017,Erik Skjoldbjærg,1964-12-14,"[""Director"",""Person""]"
30018,Andrew Gallerani,,"[""Director"",""Person""]"
30019,Mike van Diem,1959-01-12,"[""Director"",""Person""]"
30022,John Nicolella,,"[""Director"",""Person""]"
30023,Andy Cadiff,1955-05-27,"[""Director"",""Person""]"
30024,Jonas Pate,1970-01-15,"[""Director"",""Person""]"
30026,Richard Kwietniowski,1957-03-17,"[""Director"",""Person""]"
30028,Joe Mantello,1962-12-27,"[""Director"",""Person""]"
30029,Alain Berliner,1963-02-21,"[""Director"",""Person""]"
30030,Anna Maria Tatò,1940-04-19,"[""Director"",""Person""]"
30031,Kari Skogland,,"[""Director"",""Person""]"
30032,Philip Saville,1930-10-28,"[""Director"",""Person""]"
30033,Ivan Galin,,"[""Director"",""Person""]"
30035,John R. Leonetti,1956-07-04,"[""Director"",""Person""]"
30036,Gore Verbinski,1964-03-16,"[""Director"",""Person""]"
30039,Bart Freundlich,1970-01-17,"[""Director"",""Person""]"
30041,Mark Pavia,,"[""Director"",""Person""]"
30042,Ole Bornedal,1959-05-26,"[""Director"",""Person""]"
30044,Cindy Sherman,1954-01-19,"[""Director"",""Person""]"
30046,Mimi Leder,1952-01-26,"[""Director"",""Person""]"
30049,Kurt Voss,,"[""Director"",""Person""]"
30050,Theresa Connelly,,"[""Director"",""Person""]"
30051,Antoine Fuqua,1966-01-19,"[""Director"",""Person""]"
30052,David Mirkin,1955-09-18,"[""Director"",""Person""]"
30054,Fred Olen Ray,1954-09-10,"[""Director"",""Person""]"
30056,Darrell Rooney,,"[""Director"",""Person""]"
30057, Rob LaDuca,,"[""Director"",""Person""]"
30058,Peter Howitt,1957-05-05,"[""Director"",""Person""]"
30060,George Tillman Jr.,1969-01-26,"[""Director"",""Person""]"
30061,Mark A.Z. Dippé,,"[""Director"",""Person""]"
30062,Bob Spiers,1945-09-27,"[""Director"",""Person""]"
30063,Gavin Wilding,,"[""Director"",""Person""]"
30064,Miguel Arteta,1965-01-01,"[""Director"",""Person""]"
30065,James F. Robinson,,"[""Director"",""Person""]"
30066,Peter O'Fallon,,"[""Director"",""Person""]"
30071,Roger Nygard,1962-03-28,"[""Director"",""Person""]"
30073,Shuki Levy,1947-06-03,"[""Director"",""Person""]"
30075,Kevin Allen,1962-09-15,"[""Director"",""Person""]"
30078,Stephen Kessler,,"[""Director"",""Person""]"
30079,Erick Zonca,1956-09-10,"[""Director"",""Person""]"
30081,Manny Coto,,"[""Director"",""Person""]"
30083,Frank Coraci,1966-02-03,"[""Director"",""Person""]"
30084,M. Night Shyamalan,1970-08-06,"[""Director"",""Person""]"
30086,Robert Kurtzman,1964-11-25,"[""Director"",""Person""]"
30091,Eric Darnell,,"[""Director"",""Person""]"
30093,Gary Sinyor,,"[""Director"",""Person""]"
30094,Steve Gomer,,"[""Director"",""Person""]"
30096,Stephen Norrington,1964-01-01,"[""Director"",""Person""]"
30098, Andrew Stanton,1965-12-03,"[""Director"",""Person""]"
30099,Peter Lord,1953-11-04,"[""Director"",""Person""]"
30101,Steve Boyum,1952-09-04,"[""Director"",""Person""]"
30102,Bob Saget,1956-05-17,"[""Director"",""Person""]"
30103, Michael Crichton,1942-10-23,"[""Director"",""Person""]"
30104,Leslie Woodhead,,"[""Director"",""Person""]"
30105, Bud Greenspan,1926-09-18,"[""Director"",""Person""]"
30106,David Breashears,,"[""Director"",""Person""]"
30110,Dean Semler,,"[""Director"",""Person""]"
30111,Julie Taymor,1952-12-15,"[""Director"",""Person""]"
30112,Amos Poe,1949-01-01,"[""Director"",""Person""]"
30113,Sandra Goldbacher,1960-01-01,"[""Director"",""Person""]"
30114,Kevin Rodney Sullivan,1958-08-03,"[""Director"",""Person""]"
30118,Peter Kassovitz,1938-11-17,"[""Director"",""Person""]"
30121,Guy Ritchie,1968-09-10,"[""Director"",""Person""]"
30124,Tony Bancroft,1967-01-01,"[""Director"",""Person""]"
30127,Don Roos,1955-04-14,"[""Director"",""Person""]"
30128,Nancy Meyers,1949-12-08,"[""Director"",""Person""]"
30129,Brian Helgeland,1961-01-17,"[""Director"",""Person""]"
30130,David Veloz,,"[""Director"",""Person""]"
30132,Brenda Chapman,1962-11-01,"[""Director"",""Person""]"
30133, Steve Hickner,,"[""Director"",""Person""]"
30134,Frederik Du Chau,1965-05-15,"[""Director"",""Person""]"
30135,John Hamburg,1970-05-26,"[""Director"",""Person""]"
30137,Tamara Jenkins,1962-05-02,"[""Director"",""Person""]"
30142,Pat Proft,1947-04-03,"[""Director"",""Person""]"
30144,Jake Kasdan,1974-10-28,"[""Director"",""Person""]"
30145, Gaëtan Brizzi,1951-12-24,"[""Director"",""Person""]"
30146, Paul Brizzi,1951-12-24,"[""Director"",""Person""]"
30147, Hendel Butoy,,"[""Director"",""Person""]"
30148, Francis Glebas,,"[""Director"",""Person""]"
30151, Art Vitello,,"[""Director"",""Person""]"
30155,Jesús Salvador Treviño,1946-03-20,"[""Director"",""Person""]"
30158,Vincenzo Natali,1969-01-06,"[""Director"",""Person""]"
30159,Michael Cristofer,1945-01-22,"[""Director"",""Person""]"
30160,Kiyoshi Kurosawa,1955-07-19,"[""Director"",""Person""]"
30161,Benoît Jacquot,1947-02-05,"[""Director"",""Person""]"
30164,Mark Steven Johnson,1964-10-30,"[""Director"",""Person""]"
30165,Skip Woods,1969-12-04,"[""Director"",""Person""]"
30168,Andrew Adamson,1966-12-01,"[""Director"",""Person""]"
30169, Vicky Jenson,1960-03-04,"[""Director"",""Person""]"
30171,Paddy Breathnach,,"[""Director"",""Person""]"
30172,Hans-Christian Schmid,1965-08-19,"[""Director"",""Person""]"
30175,Harry Elfont,1968-04-05,"[""Director"",""Person""]"
30178,Robert Iscove,1947-07-04,"[""Director"",""Person""]"
30179,Brad Bird,1957-09-11,"[""Director"",""Person""]"
30181,Max Färberböck,1960-09-22,"[""Director"",""Person""]"
30182,Eric Leighton,1962-11-06,"[""Director"",""Person""]"
30183,Tom Tykwer,1965-05-23,"[""Director"",""Person""]"
30184,Hollis Frampton,1936-03-11,"[""Director"",""Person""]"
30185,Jan Pinkava,1963-06-21,"[""Director"",""Person""]"
30188,Kinka Usher,,"[""Director"",""Person""]"
30189,Bharat Nalluri,,"[""Director"",""Person""]"
30194,Julio Medem,1958-10-21,"[""Director"",""Person""]"
30197,Igor Kovalyov,1963-01-17,"[""Director"",""Person""]"
30198, Norton Virgien,,"[""Director"",""Person""]"
30201, Jack Sholder,1945-06-08,"[""Director"",""Person""]"
30202,Risa Bramon Garcia,,"[""Director"",""Person""]"
30203,Mark Pellington,1962-03-17,"[""Director"",""Person""]"
30204,Tommy O'Haver,1968-10-24,"[""Director"",""Person""]"
30205,Rand Ravich,,"[""Director"",""Person""]"
30206,David Moreton,,"[""Director"",""Person""]"
30208,Ana Kokkinos,1958-08-03,"[""Director"",""Person""]"
30209,Rodman Flender,1962-06-09,"[""Director"",""Person""]"
30210,Myles Connell,,"[""Director"",""Person""]"
30211,Darren Aronofsky,1969-02-12,"[""Director"",""Person""]"
30212,Bibo Bergeron,1950-01-01,"[""Director"",""Person""]"
30214, Jeffrey Katzenberg,1950-12-21,"[""Director"",""Person""]"
30217,Roger Kumble,1966-05-28,"[""Director"",""Person""]"
30218,Lisa Cholodenko,1964-06-05,"[""Director"",""Person""]"
30219,Steven Feder,,"[""Director"",""Person""]"
30221,Josef Rusnak,1958-11-25,"[""Director"",""Person""]"
30222,Yasuzô Masumura,1924-08-25,"[""Director"",""Person""]"
30223,Susan Skoog,,"[""Director"",""Person""]"
30225,Walter Salles,1956-04-12,"[""Director"",""Person""]"
30226,Robert Meyer Burnett,1967-05-15,"[""Director"",""Person""]"
30233,Yoshihiro Ueda,,"[""Director"",""Person""]"
30234,Shigeyasu Yamauchi,,"[""Director"",""Person""]"
30235,Mitsuo Hashimoto,,"[""Director"",""Person""]"
30239,Eric Styles,1967-01-01,"[""Director"",""Person""]"
30240,Chris Menges,1940-09-15,"[""Director"",""Person""]"
30241,J.S. Cardone,1946-10-19,"[""Director"",""Person""]"
30242,Damon Santostefano,,"[""Director"",""Person""]"
30245,Douglas Aarniokoski,1965-08-25,"[""Director"",""Person""]"
30246,Willard Carroll,,"[""Director"",""Person""]"
30247,Mark Tarlov,,"[""Director"",""Person""]"
30248,Janet Greek,,"[""Director"",""Person""]"
30251,Gil Junger,1954-11-07,"[""Director"",""Person""]"
30254,Bennett Miller,1966-12-30,"[""Director"",""Person""]"
30255,Tim Kirkman,,"[""Director"",""Person""]"
30256,Lukas Moodysson,1969-01-17,"[""Director"",""Person""]"
30257,Anand Tucker,,"[""Director"",""Person""]"
30258,Hampton Fancher,1938-07-18,"[""Director"",""Person""]"
30259,Gérard Pirès,1942-08-31,"[""Director"",""Person""]"
30260,Thomas Vinterberg,1969-05-19,"[""Director"",""Person""]"
30263,Glen Goei,,"[""Director"",""Person""]"
30265,Max Fleischer,1883-07-19,"[""Director"",""Person""]"
30268, Larry Karaszewski,1961-11-20,"[""Director"",""Person""]"
