actorId,movieId
10723,2856
12231,2856
12232,2856
31677,2857
12615,2857
12616,2857
12617,2857
16527,2858
16107,2858
18576,2858
20582,2858
15036,2859
15037,2859
15034,2859
15035,2859
18766,2860
16680,2860
19755,2860
18024,2860
19310,2861
16328,2861
15614,2861
15076,2861
12083,2862
14063,2862
14062,2862
12620,2862
14253,2863
12101,2863
12099,2863
12100,2863
19963,2864
18366,2864
18611,2864
19956,2864
13567,2866
12733,2866
13096,2866
13716,2866
10582,2867
15161,2867
15163,2867
15162,2867
14102,2868
10582,2868
15162,2868
16391,2868
14274,2869
18147,2869
18146,2869
15491,2869
12196,2870
10626,2870
12417,2870
11375,2870
12672,2871
12998,2871
12999,2871
12625,2871
14301,2872
13062,2872
14300,2872
14299,2872
11513,2874
11512,2874
11511,2874
11039,2874
13733,2875
17687,2875
13480,2875
17686,2875
18160,2876
18162,2876
18161,2876
16446,2876
12583,2877
13454,2877
11989,2877
13455,2877
13608,2878
13965,2878
14345,2878
14346,2878
28681,2879
13830,2879
16646,2879
15518,2879
13830,2880
15507,2880
15506,2880
15508,2880
13745,2881
17647,2881
18964,2881
20260,2881
19776,2882
19777,2882
14163,2882
19775,2882
16851,2883
15443,2883
18520,2883
18806,2883
19963,2884
18994,2884
18766,2884
18091,2884
16302,2885
20391,2885
17146,2885
18627,2885
20384,2886
14826,2886
18824,2886
20385,2886
19331,2887
20560,2887
20558,2887
20559,2887
20470,2888
13807,2888
15097,2888
20471,2888
17009,2889
12625,2889
19539,2889
19378,2889
18399,2890
18836,2890
16218,2890
19577,2890
18092,2891
18565,2891
16942,2891
17327,2891
13739,2892
15323,2892
20028,2892
16774,2892
18629,2893
18117,2893
18084,2893
18422,2893
32372,2894
19908,2894
20847,2894
20846,2894
14513,2897
14895,2897
14897,2897
14896,2897
14162,2898
16526,2898
14995,2898
11101,2898
32592,2899
32352,2899
10362,2899
10363,2899
16165,2900
13473,2900
15324,2900
16164,2900
13948,2901
13947,2901
13950,2901
13949,2901
11415,2902
14567,2902
14650,2902
11443,2902
11415,2903
15565,2903
15564,2903
14371,2903
10099,2904
10098,2904
10097,2904
10100,2904
10902,2905
11659,2905
11945,2905
11944,2905
13694,2906
17219,2906
17082,2906
17099,2906
19810,2907
19543,2907
20279,2907
19821,2907
19781,2908
18050,2908
19941,2908
20607,2908
12455,2912
12957,2912
19114,2912
12585,2912
16925,2913
20517,2913
20516,2913
15784,2913
14703,2915
14774,2915
14670,2915
14773,2915
12770,2916
16806,2916
12999,2916
15202,2916
14030,2917
14240,2917
12382,2917
13942,2917
14740,2918
15445,2918
15444,2918
15209,2918
14825,2919
13512,2919
13919,2919
13856,2919
10689,2920
10687,2920
10688,2920
10686,2920
12134,2921
12668,2921
12670,2921
13029,2921
11663,2922
11859,2922
12134,2922
12467,2922
13095,2923
13622,2923
13621,2923
13011,2923
29380,2924
29362,2924
13833,2924
13830,2924
11411,2925
12747,2925
12746,2925
12748,2925
13050,2926
14816,2926
16108,2926
16109,2926
10674,2927
10673,2927
10672,2927
10671,2927
14041,2928
15004,2928
14040,2928
13926,2928
12113,2929
13054,2929
14413,2929
14414,2929
20644,2930
20643,2930
20645,2930
20642,2930
13733,2932
13735,2932
13734,2932
13736,2932
10268,2935
10312,2935
10319,2935
10376,2935
10221,2936
10500,2936
10499,2936
10498,2936
10180,2937
10103,2937
10221,2937
10541,2937
15475,2938
15476,2938
15474,2938
15477,2938
10460,2939
11077,2939
11160,2939
11161,2939
10385,2940
10742,2940
10741,2940
10432,2940
11364,2941
11556,2941
11610,2941
11491,2941
14722,2942
14721,2942
12026,2942
14720,2942
17190,2943
17191,2943
12130,2943
16634,2943
11271,2944
12440,2944
11199,2944
12439,2944
14202,2945
14962,2945
14961,2945
14960,2945
12101,2946
12229,2946
12228,2946
12227,2946
11633,2947
12094,2947
11593,2947
12095,2947
11633,2948
12004,2948
12005,2948
12006,2948
11633,2949
11887,2949
11888,2949
11886,2949
14048,2950
13815,2950
12465,2950
12227,2950
12134,2951
12137,2951
12136,2951
12135,2951
17343,2952
18463,2952
16328,2952
19391,2952
16568,2953
13872,2953
17177,2953
14172,2953
15467,2956
13782,2956
15954,2956
14398,2956
15502,2959
20072,2959
17142,2959
18825,2959
15706,2961
20406,2961
20405,2961
14526,2961
19351,2962
19352,2962
19353,2962
19354,2962
14206,2964
19147,2964
19781,2964
20825,2964
13098,2966
20531,2966
20530,2966
20532,2966
11393,2967
11394,2967
11395,2967
11396,2967
12828,2968
13579,2968
11633,2968
14198,2968
11725,2969
12397,2969
12398,2969
11411,2969
12511,2970
14200,2970
12967,2970
11968,2970
12878,2971
13859,2971
13858,2971
13526,2971
32349,2972
28248,2972
32587,2972
15825,2972
16348,2973
16349,2973
11097,2973
14449,2973
17428,2974
15847,2974
18469,2974
18118,2974
19762,2975
19062,2975
17563,2975
20565,2975
14810,2976
16700,2976
15910,2976
15641,2976
14853,2977
17488,2977
14171,2977
20157,2977
19337,2978
18797,2978
17516,2978
17712,2978
20620,2979
20618,2979
20619,2979
20617,2979
10176,2981
13359,2981
13361,2981
13360,2981
16662,2982
16661,2982
16663,2982
16441,2982
12235,2983
12236,2983
12233,2983
12234,2983
11549,2984
12329,2984
12914,2984
12915,2984
14623,2985
12091,2985
14085,2985
12999,2985
16776,2986
16777,2986
16775,2986
15366,2986
16291,2987
15085,2987
16292,2987
14132,2987
11917,2988
13992,2988
14139,2988
13095,2988
32351,2989
13143,2989
13597,2989
13780,2989
16443,2990
16442,2990
16441,2990
15865,2990
13144,2991
13145,2991
13143,2991
13142,2991
18396,2992
14138,2992
15567,2992
15566,2992
11633,2993
12283,2993
12284,2993
12285,2993
14640,2995
19086,2995
19762,2995
18409,2995
13912,2996
20535,2996
13626,2996
20536,2996
18500,2997
15087,2997
19704,2997
17840,2997
15880,2998
20197,2998
19472,2998
20196,2998
19089,3000
16994,3000
19485,3000
18326,3000
19810,3001
20348,3001
18978,3001
20347,3001
11968,3002
14206,3002
20893,3002
20892,3002
20596,3003
20599,3003
20597,3003
20598,3003
13815,3004
16713,3004
19699,3004
18011,3004
16395,3005
16526,3005
17590,3005
18423,3005
13024,3006
17009,3006
15146,3006
12273,3006
20688,3007
20689,3007
20690,3007
20691,3007
17893,3008
17877,3008
20329,3008
15565,3008
20875,3010
20874,3010
20877,3010
20876,3010
12196,3011
12712,3011
12711,3011
10899,3011
15277,3013
15278,3013
16618,3013
16619,3013
12378,3015
11675,3015
13724,3015
13723,3015
14094,3016
13149,3016
14480,3016
11413,3016
13197,3017
10449,3017
14353,3017
12436,3017
15278,3018
15279,3018
15277,3018
15280,3018
16198,3019
13945,3019
16368,3019
16370,3019
12974,3020
12807,3020
13723,3020
16806,3020
14320,3021
14317,3021
14319,3021
14318,3021
9958,3022
9848,3022
9959,3022
9960,3022
11423,3024
11630,3024
13813,3024
10677,3024
10958,3025
11676,3025
11198,3025
11167,3025
10657,3028
11166,3028
12425,3028
10822,3028
13300,3029
14378,3029
13162,3029
12979,3029
10902,3030
11659,3030
11489,3030
11840,3030
16217,3031
11413,3031
13608,3031
12998,3031
11081,3032
12910,3032
12912,3032
12911,3032
14792,3033
15955,3033
13625,3033
14531,3033
13176,3034
13175,3034
11321,3034
11615,3034
10192,3035
10061,3035
10319,3035
11332,3035
14333,3036
14335,3036
14334,3036
14336,3036
12463,3037
11454,3037
12426,3037
12780,3037
11479,3038
11478,3038
11029,3038
11477,3038
13852,3039
14041,3039
14807,3039
14806,3039
13929,3040
13928,3040
13927,3040
13926,3040
14655,3041
13379,3041
14958,3041
14957,3041
15719,3042
12786,3042
15883,3042
15884,3042
13503,3043
15175,3043
17235,3043
16507,3043
14613,3044
16406,3044
16884,3044
15992,3044
17265,3045
17266,3045
16406,3045
16042,3045
32494,3046
18452,3046
18451,3046
18450,3046
14505,3047
14504,3047
14502,3047
14503,3047
13273,3048
10700,3048
13695,3048
14431,3048
13258,3051
20250,3051
15043,3051
18016,3051
12884,3052
19726,3052
19728,3052
19727,3052
20270,3053
20267,3053
20269,3053
20268,3053
20340,3054
20997,3054
28002,3054
20809,3054
14132,3055
19672,3055
20503,3055
20504,3055
16359,3057
19179,3057
19178,3057
19177,3057
16872,3060
16871,3060
16874,3060
16873,3060
10176,3061
10523,3061
10522,3061
10448,3061
10686,3062
11076,3062
11919,3062
10687,3062
16461,3063
12785,3063
14904,3063
17267,3063
19529,3064
19528,3064
15166,3064
19530,3064
10460,3066
12055,3066
11454,3066
12810,3066
15862,3067
15516,3067
16168,3067
16169,3067
11553,3068
10820,3068
12344,3068
11607,3068
11433,3069
13007,3069
13008,3069
13006,3069
14623,3070
13786,3070
14830,3070
14238,3070
14444,3071
15959,3071
15960,3071
15958,3071
14810,3072
14476,3072
13102,3072
15893,3072
12417,3074
13031,3074
13032,3074
13033,3074
11992,3075
11657,3075
12130,3075
12261,3075
11332,3076
12019,3076
11273,3076
12018,3076
12150,3077
12151,3077
12152,3077
12801,3077
20435,3078
16658,3078
20514,3078
20513,3078
19775,3079
20661,3079
16769,3079
12142,3079
15118,3081
18405,3081
16631,3081
15334,3081
15546,3082
19356,3082
18084,3082
19587,3082
18388,3083
20739,3083
14532,3083
20738,3083
10168,3086
10167,3086
10166,3086
10165,3086
15366,3087
11374,3087
13999,3087
13926,3087
10226,3088
10979,3088
10980,3088
10981,3088
10867,3089
10870,3089
10868,3089
10869,3089
15874,3090
15875,3090
15876,3090
15877,3090
14130,3091
14131,3091
11659,3091
12184,3091
12206,3093
12901,3093
12900,3093
12113,3093
15880,3094
14041,3094
15878,3094
15879,3094
10319,3095
10174,3095
10393,3095
10420,3095
11370,3096
11220,3096
10408,3096
11270,3096
10294,3097
10453,3097
10231,3097
10226,3097
12807,3098
14660,3098
14971,3098
12417,3098
12206,3099
12113,3099
12484,3099
12640,3099
15315,3100
12785,3100
17142,3100
17279,3100
28737,3101
13723,3101
15773,3101
14660,3101
14660,3102
15189,3102
14493,3102
15188,3102
13100,3103
12196,3103
16793,3103
15645,3103
14842,3104
13144,3104
13100,3104
13525,3104
14163,3105
16609,3105
16608,3105
13100,3105
13871,3106
16629,3106
16628,3106
16627,3106
13100,3107
12784,3107
12743,3107
16648,3107
12894,3108
16924,3108
16925,3108
16923,3108
13919,3109
13098,3109
15016,3109
15017,3109
13526,3110
13735,3110
14880,3110
14651,3110
13683,3111
14351,3111
14995,3111
14994,3111
13098,3112
15356,3112
11440,3112
15357,3112
15460,3113
12770,3113
18796,3113
17822,3113
18815,3114
18107,3114
15666,3114
14838,3114
19499,3115
13100,3115
19497,3115
13677,3115
20276,3116
18328,3116
20800,3116
16874,3116
18737,3117
19743,3117
19808,3117
20050,3117
17155,3118
20409,3118
18278,3118
20408,3118
14447,3120
13411,3120
17153,3120
17152,3120
10750,3121
11145,3121
11146,3121
10982,3121
10209,3122
10451,3122
10210,3122
10452,3122
17154,3125
17170,3125
17146,3125
20616,3125
17923,3127
18034,3127
12611,3127
20205,3127
19781,3128
17170,3128
13856,3128
15877,3128
14421,3129
20356,3129
20357,3129
12708,3129
14838,3130
15706,3130
14853,3130
14996,3130
9900,3133
9901,3133
9902,3133
9903,3133
10285,3134
10283,3134
10284,3134
10162,3134
13393,3135
12807,3135
13893,3135
13892,3135
32646,3136
32647,3136
11299,3136
11484,3136
15400,3138
15972,3138
14031,3138
14420,3138
9879,3140
9848,3140
9850,3140
9880,3140
12056,3141
12611,3141
14650,3141
15956,3141
16272,3142
16275,3142
16274,3142
16273,3142
11271,3143
10902,3143
11777,3144
11039,3144
12345,3144
11499,3144
19378,3145
15087,3145
15666,3145
15775,3145
18471,3146
18652,3146
19495,3146
17577,3146
17099,3147
19754,3147
17488,3147
14838,3147
19743,3148
19330,3148
17852,3148
18337,3148
15853,3150
20147,3150
13976,3150
20148,3150
12895,3152
10932,3152
12893,3152
12894,3152
11080,3153
11416,3153
11543,3153
11542,3153
28528,3155
13480,3155
20527,3155
19541,3155
14305,3156
14163,3156
17358,3156
17712,3156
17265,3157
15084,3157
15449,3157
20484,3157
28265,3158
28264,3158
28248,3158
20446,3158
13908,3159
10413,3159
19875,3159
19876,3159
17170,3160
20639,3160
20641,3160
20638,3160
17154,3161
17974,3161
18432,3161
19341,3161
20273,3163
20271,3163
20272,3163
19784,3163
16725,3165
16768,3165
12518,3165
16320,3165
15865,3166
16326,3166
14371,3166
13815,3166
12346,3167
12056,3167
12739,3167
11989,3167
12114,3168
12518,3168
12645,3168
12644,3168
14162,3169
14421,3169
11859,3169
13473,3169
11216,3171
11686,3171
11687,3171
11688,3171
13024,3173
18500,3173
13940,3173
13871,3173
14801,3174
15244,3174
19933,3174
19934,3174
18107,3175
17017,3175
13856,3175
18752,3175
17290,3176
18463,3176
18120,3176
19518,3176
18399,3177
20857,3177
18484,3177
20858,3177
16395,3178
20633,3178
17934,3178
10551,3178
18774,3179
20222,3179
18084,3179
20221,3179
15516,3180
16894,3180
17257,3180
16320,3180
19866,3181
19867,3181
12572,3181
13526,3181
20829,3182
20826,3182
20827,3182
20828,3182
20628,3183
20627,3183
20626,3183
20625,3183
27987,3185
19851,3185
19850,3185
15141,3185
18336,3186
18423,3186
20038,3186
16403,3186
20965,3188
11479,3188
18766,3189
14487,3189
13915,3189
20337,3189
12667,3190
15860,3190
15847,3190
16863,3190
20579,3192
20580,3192
20581,3192
20578,3192
12417,3194
11630,3194
13197,3194
12558,3194
11178,3196
11179,3196
10433,3196
10975,3196
11633,3197
10549,3197
15972,3197
11607,3197
11549,3198
12463,3198
11925,3198
12541,3198
10385,3199
10664,3199
11514,3199
11325,3199
12056,3200
13141,3200
13140,3200
13142,3200
12056,3201
12760,3201
12759,3201
12758,3201
12722,3202
12725,3202
12724,3202
12723,3202
14305,3203
16350,3203
16352,3203
16351,3203
10710,3204
10820,3204
10407,3204
10790,3204
11750,3205
11749,3205
11752,3205
11751,3205
14482,3206
14832,3206
13940,3206
12894,3206
10710,3207
11117,3207
10623,3207
10749,3207
15009,3208
13430,3208
15713,3208
17343,3208
14421,3210
14512,3210
14511,3210
14510,3210
14305,3211
13912,3211
16075,3211
16074,3211
13009,3213
17374,3213
15043,3213
16960,3213
15076,3214
15077,3214
14336,3214
14688,3214
32374,3216
10928,3216
12804,3216
12802,3216
9968,3217
10075,3217
10300,3217
10311,3217
17005,3218
17002,3218
17004,3218
17003,3218
14853,3219
14561,3219
14044,3219
14769,3219
14489,3221
14488,3221
14491,3221
14490,3221
14081,3223
15352,3223
15351,3223
15353,3223
11641,3224
12161,3224
12162,3224
12163,3224
19404,3225
19936,3225
20108,3225
20243,3225
9890,3232
9922,3232
9848,3232
9923,3232
12986,3235
13926,3235
14212,3235
12900,3235
17647,3238
18116,3238
12378,3238
17044,3238
17545,3239
13968,3239
16925,3239
13475,3239
18840,3240
20326,3240
16422,3240
20325,3240
20897,3241
20896,3241
20895,3241
20894,3241
15172,3243
17157,3243
17156,3243
17091,3243
13586,3244
13619,3244
13618,3244
13093,3244
12154,3245
12156,3245
12155,3245
12157,3245
16395,3246
16863,3246
17220,3246
17221,3246
12688,3247
15113,3247
17299,3247
17300,3247
15113,3248
17670,3248
12886,3248
17299,3248
16774,3249
14787,3249
17172,3249
14773,3249
15141,3250
13946,3250
17350,3250
17351,3250
11440,3251
12196,3251
15075,3251
14650,3251
13024,3252
17287,3252
16713,3252
17288,3252
17340,3253
14692,3253
17339,3253
17338,3253
17338,3254
17340,3254
17339,3254
13739,3254
14838,3255
15449,3255
17001,3255
15130,3255
13694,3256
17262,3256
15773,3256
17044,3256
17109,3257
15076,3257
16692,3257
17108,3257
13912,3258
15394,3258
12640,3258
15706,3258
16350,3259
17158,3259
14670,3259
14689,3259
15502,3260
17182,3260
17181,3260
12305,3260
16524,3261
16701,3261
17297,3261
17298,3261
17302,3262
14644,3262
17322,3262
17321,3262
16725,3263
17342,3263
17341,3263
16894,3263
15250,3264
15428,3264
13686,3264
12784,3264
28528,3265
31061,3265
28527,3265
17207,3265
17126,3266
17127,3266
17125,3266
17128,3266
17233,3267
17231,3267
17232,3267
17230,3267
13300,3268
17308,3268
14195,3268
15225,3268
17160,3269
13762,3269
13919,3269
17161,3269
15961,3270
15786,3270
17149,3270
14837,3270
14950,3271
15988,3271
11556,3271
17254,3271
12611,3272
13572,3272
17093,3272
17094,3272
18797,3273
10551,3273
20048,3273
20047,3273
16524,3274
14510,3274
17296,3274
16245,3274
15323,3275
20193,3275
20192,3275
18605,3275
15983,3276
20600,3276
18634,3276
17712,3276
29884,3281
18302,3282
18254,3282
18810,3282
15880,3282
11829,3284
12948,3284
12949,3284
11433,3284
22856,3285
17721,3285
20459,3285
20461,3285
18256,3286
17408,3286
20668,3286
20391,3286
17995,3287
11455,3287
21115,3287
21116,3287
20982,3289
20981,3289
20980,3289
20979,3289
10517,3292
10693,3292
10576,3292
11282,3292
13321,3294
11093,3294
11149,3294
11114,3294
10991,3296
12516,3296
12517,3296
12515,3296
19802,3298
19599,3298
19985,3298
17563,3298
10549,3299
11479,3299
13054,3299
19303,3299
19985,3300
20058,3300
19760,3300
15557,3300
15706,3301
15074,3301
19337,3301
19754,3301
20374,3302
20377,3302
20376,3302
20375,3302
21130,3303
13042,3304
12611,3304
13144,3304
13714,3304
9981,3306
9980,3306
9983,3306
9982,3306
9980,3307
10034,3307
10035,3307
10036,3307
13945,3308
14909,3308
14908,3308
13320,3308
32535,3309
9830,3309
27985,3309
32536,3309
27985,3310
9853,3310
9854,3310
9830,3310
13316,3313
14396,3313
14558,3313
14559,3313
10777,3314
10493,3314
11074,3314
11073,3314
19289,3316
20733,3316
20265,3316
20734,3316
13723,3317
15859,3317
19743,3317
14849,3317
17822,3318
20359,3318
14162,3318
17153,3318
20238,3320
20481,3320
20482,3320
20483,3320
13968,3324
14801,3324
13762,3324
18797,3324
18874,3325
15130,3325
17398,3325
15119,3325
18009,3326
15641,3326
16107,3326
18614,3326
32340,3327
32341,3327
21090,3327
21089,3327
15558,3328
20506,3328
13836,3328
20505,3328
16003,3329
16005,3329
16004,3329
16006,3329
11351,3330
11860,3330
11861,3330
11859,3330
11423,3331
14744,3331
14745,3331
14746,3331
10018,3334
10324,3334
9912,3334
10660,3334
16386,3338
16384,3338
16385,3338
16383,3338
12366,3339
10820,3339
11991,3339
13520,3339
11290,3340
11291,3340
10038,3340
11289,3340
10905,3341
10433,3341
10964,3341
10734,3341
14810,3342
14769,3342
14845,3342
12787,3342
32654,3343
14773,3343
12812,3343
13946,3343
11983,3344
11986,3344
11985,3344
11984,3344
13096,3347
14750,3347
14515,3347
14749,3347
10829,3349
10500,3349
10831,3349
10830,3349
10991,3350
11856,3350
11857,3350
11855,3350
11985,3351
11983,3351
12170,3351
12171,3351
17254,3354
19568,3354
18362,3354
15482,3354
16631,3355
12812,3355
16277,3355
16096,3355
12130,3357
15290,3357
18177,3357
18952,3357
13912,3358
13956,3358
16886,3358
16885,3358
13871,3359
13870,3359
13872,3359
13589,3359
12974,3360
12428,3360
12518,3360
15478,3360
15076,3361
13258,3361
15482,3361
15941,3361
13373,3362
13239,3362
13374,3362
13372,3362
13096,3363
13095,3363
13094,3363
13093,3363
10955,3364
10957,3364
10757,3364
10956,3364
10156,3365
11037,3365
11443,3365
11431,3365
10710,3368
11167,3368
11391,3368
11081,3368
13782,3370
13903,3370
14202,3370
16033,3370
12975,3371
13476,3371
12999,3371
13477,3371
10328,3377
10487,3377
10292,3377
10517,3377
10710,3379
10176,3379
11415,3379
10749,3379
10723,3380
10515,3380
10838,3380
10506,3380
11454,3384
11479,3384
13320,3384
12358,3384
15336,3385
14838,3385
15335,3385
14531,3385
15076,3386
16312,3386
16947,3386
16946,3386
14531,3387
15563,3387
15445,3387
15336,3387
14238,3388
15801,3388
15800,3388
13476,3388
14421,3390
14411,3390
15130,3390
15590,3390
15130,3391
12707,3391
14227,3391
15029,3391
13912,3392
14825,3392
13714,3392
16531,3392
15566,3393
14767,3393
15737,3393
15513,3393
14971,3394
12465,3394
15707,3394
15706,3394
12894,3395
11555,3395
11675,3395
14971,3395
13932,3396
13933,3396
13931,3396
13930,3396
13930,3397
14328,3397
13931,3397
13932,3397
14328,3398
14970,3398
13930,3398
13931,3398
13930,3399
13933,3399
15295,3399
13931,3399
15641,3400
17745,3400
17743,3400
17744,3400
13491,3401
12058,3401
14467,3401
15083,3401
14524,3402
12816,3402
15334,3402
12013,3402
10312,3404
10641,3404
11181,3404
11182,3404
11590,3405
11591,3405
11592,3405
11593,3405
10710,3406
11027,3406
11026,3406
10840,3406
19414,3408
16172,3408
11769,3408
20852,3408
17999,3409
20853,3409
20854,3409
20855,3409
32440,3412
16194,3412
16193,3412
16191,3412
10606,3414
10433,3414
11324,3414
11080,3414
13342,3415
13343,3415
13344,3415
13345,3415
11080,3417
11079,3417
11078,3417
10748,3417
13258,3418
12611,3418
15449,3418
17060,3418
13024,3420
11607,3420
11374,3420
13849,3420
13805,3421
13806,3421
13808,3421
13807,3421
15591,3422
15593,3422
15592,3422
15594,3422
16240,3423
16241,3423
16242,3423
16239,3423
15267,3424
11856,3424
16365,3424
15040,3424
16395,3425
15594,3425
16240,3425
16725,3425
16725,3426
16774,3426
15594,3426
16365,3426
12550,3427
12549,3427
12134,3427
10608,3427
12672,3428
13879,3428
11607,3428
12426,3428
16630,3429
11199,3430
11624,3430
13241,3430
13102,3430
11199,3431
12437,3431
12990,3431
13102,3431
11454,3432
11199,3432
15125,3432
13297,3432
11199,3434
17865,3434
17866,3434
13550,3434
10018,3435
10312,3435
10620,3435
10622,3435
16172,3436
16701,3436
13781,3436
15781,3436
16876,3437
16875,3437
16878,3437
16877,3437
16705,3438
16799,3438
16801,3438
16800,3438
12366,3439
17056,3439
17055,3439
17054,3439
16705,3440
17054,3440
16628,3440
17711,3440
14760,3441
14762,3441
15008,3441
14672,3441
15384,3442
15386,3442
15385,3442
15387,3442
15709,3444
15708,3444
14246,3444
15710,3444
12426,3445
13745,3445
13746,3445
12900,3445
17712,3446
11016,3446
18401,3446
10959,3446
10282,3447
10084,3447
10181,3447
10245,3447
15558,3448
14163,3448
15798,3448
15797,3448
13054,3449
10276,3449
11917,3449
15983,3449
10380,3450
11332,3450
11479,3450
11989,3450
10239,3451
10142,3451
10991,3451
12466,3451
17073,3452
19218,3452
18871,3452
20518,3452
19957,3453
20040,3453
16526,3453
19852,3453
20756,3454
20024,3454
20901,3454
20899,3454
20814,3456
20815,3456
20813,3456
20816,3456
19089,3457
19964,3457
19965,3457
19966,3457
15462,3459
15460,3459
14951,3459
15461,3459
12472,3460
12471,3460
10393,3460
12473,3460
12031,3461
12030,3461
12032,3461
12029,3461
27985,3462
10251,3462
9906,3462
10252,3462
15175,3463
18045,3463
14907,3463
18046,3463
11332,3465
14567,3465
12786,3465
12081,3465
15859,3466
15443,3466
13525,3466
17297,3466
11553,3467
11102,3467
11029,3467
10378,3467
11553,3468
11829,3468
11828,3468
11827,3468
10239,3469
10666,3469
11734,3469
10300,3469
32730,3470
13244,3470
13243,3470
13242,3470
13093,3471
13476,3471
12647,3471
13599,3471
27982,3474
16865,3474
19054,3474
19053,3474
10884,3475
10799,3475
10657,3475
10658,3475
15482,3476
16684,3476
15267,3476
15660,3476
14525,3477
16616,3477
18012,3477
18374,3477
15660,3478
15849,3478
15847,3478
15848,3478
13686,3479
14740,3479
12227,3479
14526,3479
14907,3480
15510,3480
15008,3480
15309,3480
18048,3481
20238,3481
20239,3481
15087,3481
14629,3483
16406,3483
17341,3483
14165,3483
19216,3484
19720,3484
20831,3484
20832,3484
10156,3487
10793,3487
12450,3487
12449,3487
12463,3489
14163,3489
14132,3489
16172,3489
11471,3490
11474,3490
12665,3490
13030,3490
32533,3491
14811,3491
15532,3491
15533,3491
9950,3492
9952,3492
9951,3492
9953,3492
10156,3494
12714,3494
12713,3494
12715,3494
20538,3495
17280,3495
17281,3495
15169,3495
11273,3496
12943,3496
16153,3496
16154,3496
12784,3497
13586,3497
11917,3497
14740,3497
13433,3498
13202,3498
13802,3498
13803,3498
12449,3499
13993,3499
14380,3499
16723,3499
15587,3500
16481,3500
16893,3500
17241,3500
13683,3501
15233,3501
11818,3501
14907,3501
14561,3502
16350,3502
17590,3502
17589,3502
13076,3503
13075,3503
13078,3503
13077,3503
11739,3504
10433,3504
12807,3504
12426,3504
15076,3505
12428,3505
14467,3505
15914,3505
13936,3506
13937,3506
13185,3506
13938,3506
11332,3507
11479,3507
12580,3507
11455,3507
12134,3508
13547,3508
12780,3508
13483,3508
20498,3509
20499,3509
15859,3509
19415,3509
13871,3510
19897,3510
19863,3510
20748,3510
20498,3511
18941,3511
17712,3511
21087,3511
17535,3512
14567,3512
12503,3512
18326,3512
14524,3513
13745,3513
17778,3513
17343,3513
18795,3515
20723,3515
20722,3515
20721,3515
10226,3516
11548,3516
11332,3516
11325,3516
16391,3518
16579,3518
19340,3518
15955,3518
12358,3519
13113,3519
13694,3519
13691,3519
10517,3520
11690,3520
12129,3520
12197,3520
27987,3521
16473,3521
16475,3521
16476,3521
12136,3522
12923,3522
10822,3522
12924,3522
12420,3524
12703,3524
10350,3524
12083,3524
14838,3525
14839,3525
14840,3525
14841,3525
11917,3526
14912,3526
13992,3526
13908,3526
12770,3527
13555,3527
15929,3527
15928,3527
12558,3528
13936,3528
13393,3528
13881,3528
12056,3529
14396,3529
14395,3529
13526,3529
16586,3531
16589,3531
16588,3531
16587,3531
16964,3534
16768,3534
15373,3534
20818,3534
20191,3535
20190,3535
20189,3535
15764,3535
18825,3536
18850,3536
11440,3536
19779,3536
11553,3537
20248,3537
16866,3537
15177,3537
19493,3538
20521,3538
20520,3538
20519,3538
14111,3539
21240,3539
21241,3539
14110,3539
18680,3540
20522,3540
14571,3540
20402,3540
14487,3543
14486,3543
13872,3543
14485,3543
15718,3544
17036,3544
17035,3544
17034,3544
12985,3545
12984,3545
12983,3545
12703,3545
10259,3546
10083,3546
11960,3546
11961,3546
12305,3547
14373,3547
15930,3547
15601,3547
10404,3548
11547,3548
11546,3548
11545,3548
10664,3549
10715,3549
11167,3549
10987,3549
13540,3550
13258,3550
12130,3550
14728,3550
12463,3551
12901,3551
12878,3551
10407,3551
13273,3552
14057,3552
14058,3552
13892,3552
20192,3553
17974,3553
19942,3553
20051,3553
20870,3554
20871,3554
19702,3554
20872,3554
18097,3555
15340,3555
20146,3555
12611,3555
13940,3556
20040,3556
18473,3556
14240,3556
15992,3557
13164,3557
16133,3557
14385,3557
27985,3559
9848,3559
10368,3559
11097,3559
13705,3560
13704,3560
13706,3560
13464,3560
18473,3563
20023,3563
14419,3563
20024,3563
19362,3564
20362,3564
16030,3564
20361,3564
17647,3565
18016,3565
13475,3565
15666,3565
16527,3566
20797,3566
14801,3566
19316,3566
13490,3567
20685,3567
20684,3567
20686,3567
32255,3568
20425,3568
20427,3568
20426,3568
20293,3569
20294,3569
20292,3569
20291,3569
17131,3571
21118,3571
18328,3571
21119,3571
12408,3572
17412,3572
17411,3572
15237,3572
13738,3573
14728,3573
12733,3573
18309,3573
18778,3574
15743,3574
18779,3574
18309,3574
20324,3575
20322,3575
20323,3575
20321,3575
15395,3576
15812,3576
15811,3576
14721,3576
10943,3577
13609,3577
15990,3577
16271,3577
17009,3578
12583,3578
18658,3578
19568,3578
14971,3579
16634,3579
20546,3579
20547,3579
17219,3580
14421,3580
12046,3580
11440,3580
20789,3581
20786,3581
20788,3581
20787,3581
14679,3584
13733,3584
14680,3584
14681,3584
13803,3587
14126,3587
13427,3587
14127,3587
12056,3588
12407,3588
13036,3588
13035,3588
13300,3590
13301,3590
13302,3590
13299,3590
14561,3591
14742,3591
13599,3591
14743,3591
16594,3593
13675,3593
19841,3593
15558,3593
21796,3594
21007,3594
21006,3594
21009,3594
19755,3596
14801,3596
20320,3596
19723,3596
15141,3598
13735,3598
