personId,name,dob,labels
23123,Andy Bichlbaum,,"[""Actor"",""Director"",""Person""]"
23185,John Paul Tremblay,1968-01-01,"[""Actor"",""Director"",""Person""]"
23186,Robb Wells,1971-10-28,"[""Actor"",""Director"",""Person""]"
23223,Seth MacFarlane,1973-10-26,"[""Actor"",""Director"",""Person""]"
23320,Shane Carruth,,"[""Actor"",""Director"",""Person""]"
23329,Jonathan Caouette,,"[""Actor"",""Director"",""Person""]"
23347,Bud Luckey,1934-07-28,"[""Actor"",""Director"",""Person""]"
23361,Joe Lia,,"[""Actor"",""Director"",""Person""]"
23381,Samantha Futerman,,"[""Actor"",""Director"",""Person""]"
23421,Bruno Podalydès,1961-03-11,"[""Actor"",""Director"",""Person""]"
23436,Vít Klusák,1980-03-24,"[""Actor"",""Director"",""Person""]"
23472,Steven Spielberg,1946-12-18,"[""Actor"",""Director"",""Person""]"
23560,Miranda July,1974-02-15,"[""Actor"",""Director"",""Person""]"
23580,George Lucas,1944-05-14,"[""Actor"",""Director"",""Person""]"
23631,L.Q. Jones,1927-08-19,"[""Actor"",""Director"",""Person""]"
23670,Bob Odenkirk,1962-10-22,"[""Actor"",""Director"",""Person""]"
23723,Jemaine Clement,1974-01-10,"[""Actor"",""Director"",""Person""]"
23775,Jason Bateman,1969-01-14,"[""Actor"",""Director"",""Person""]"
23781,Penny Marshall,1943-10-15,"[""Actor"",""Director"",""Person""]"
23833,Rupert Murray,1969-05-28,"[""Actor"",""Director"",""Person""]"
23994,Dave Willis,1970-05-01,"[""Actor"",""Director"",""Person""]"
24022,Jorma Taccone,1977-03-19,"[""Actor"",""Director"",""Person""]"
24148,Justin Lo,,"[""Actor"",""Director"",""Person""]"
24201,Timo Vuorensola,1979-11-29,"[""Actor"",""Director"",""Person""]"
24269,Seth Rogen,1982-04-15,"[""Actor"",""Director"",""Person""]"
24288,Ralph Arlyck,,"[""Actor"",""Director"",""Person""]"
24303,Nacho Vigalondo,1977-04-06,"[""Actor"",""Director"",""Person""]"
24387,Kimberly Peirce,1967-09-08,"[""Actor"",""Director"",""Person""]"
24426,Robert Ben Garant,1970-09-14,"[""Actor"",""Director"",""Person""]"
24491,Eric Zala,,"[""Actor"",""Director"",""Person""]"
24510,Ben Falcone,1973-08-25,"[""Actor"",""Director"",""Person""]"
24526,Richard Ayoade,1977-05-23,"[""Actor"",""Director"",""Person""]"
24614,Elia Kazan,1909-09-07,"[""Actor"",""Director"",""Person""]"
24624,Stephen Merchant,1974-11-24,"[""Actor"",""Director"",""Person""]"
24711,Nadine Labaki,1974-02-18,"[""Actor"",""Director"",""Person""]"
24816,Alex Gibney,1953-10-23,"[""Actor"",""Director"",""Person""]"
24915,Tyler Perry,1969-09-13,"[""Actor"",""Director"",""Person""]"
24936,Amir Bar-Lev,,"[""Actor"",""Director"",""Person""]"
24956,Emmanuel Mouret,1970-06-30,"[""Actor"",""Director"",""Person""]"
24967,Louis C.K.,1967-09-12,"[""Actor"",""Director"",""Person""]"
25001,John Landis,1950-08-03,"[""Actor"",""Director"",""Person""]"
25130,Yann Arthus-Bertrand,1946-03-13,"[""Actor"",""Director"",""Person""]"
25212,Lake Bell,1979-03-24,"[""Actor"",""Director"",""Person""]"
25320,Karen Disher,1972-08-06,"[""Actor"",""Director"",""Person""]"
25458,Kevin Heffernan,1968-05-25,"[""Actor"",""Director"",""Person""]"
25497,Chris Bell,1972-11-03,"[""Actor"",""Director"",""Person""]"
25507,Kurt Kuenne,,"[""Actor"",""Director"",""Person""]"
25513,Morgan Spurlock,1970-11-07,"[""Actor"",""Director"",""Person""]"
25583,Larry David,1947-07-02,"[""Actor"",""Director"",""Person""]"
25584,Adam Brooks,1956-09-03,"[""Actor"",""Director"",""Person""]"
25622,Paul W.S. Anderson,1965-03-04,"[""Actor"",""Director"",""Person""]"
25623,Allan Arkush,1948-04-30,"[""Actor"",""Director"",""Person""]"
25629,Ari Folman,1962-12-17,"[""Actor"",""Director"",""Person""]"
25699,Maya Angelou,1928-04-04,"[""Actor"",""Director"",""Person""]"
25821,Doug Sweetland,,"[""Actor"",""Director"",""Person""]"
25875,Joshua Zeman,,"[""Actor"",""Director"",""Person""]"
25876,Barbara Brancaccio,,"[""Actor"",""Director"",""Person""]"
25953,Louie Psihoyos,,"[""Actor"",""Director"",""Person""]"
26014,Angus MacLane,1975-01-01,"[""Actor"",""Director"",""Person""]"
26075,Ian Fitzgibbon,,"[""Actor"",""Director"",""Person""]"
26103,Ben Steinbauer,,"[""Actor"",""Director"",""Person""]"
26140,Atom Egoyan,1960-07-19,"[""Actor"",""Director"",""Person""]"
26330,Mads Brügger,1972-06-24,"[""Actor"",""Director"",""Person""]"
26340,Josh Fox,,"[""Actor"",""Director"",""Person""]"
26351,Taika Waititi,1975-08-16,"[""Actor"",""Director"",""Person""]"
26367,Lee Fulkerson,,"[""Actor"",""Director"",""Person""]"
26385,Lena Dunham,1986-05-13,"[""Actor"",""Director"",""Person""]"
26406,Ariel Schulman,1981-10-01,"[""Actor"",""Director"",""Person""]"
26407,Henry Joost,1981-07-25,"[""Actor"",""Director"",""Person""]"
26411,Banksy,,"[""Actor"",""Director"",""Person""]"
26497,Alex Kendrick,,"[""Actor"",""Director"",""Person""]"
26551,Tom Holland,1996-06-01,"[""Actor"",""Director"",""Person""]"
26596,Judd Apatow,1967-12-06,"[""Actor"",""Director"",""Person""]"
26703,Mark Duplass,1976-12-07,"[""Actor"",""Director"",""Person""]"
26704,Mike Birbiglia,1978-06-20,"[""Actor"",""Director"",""Person""]"
26865,Josh Radnor,1974-07-29,"[""Actor"",""Director"",""Person""]"
26887,Tom McGrath,1964-08-07,"[""Actor"",""Director"",""Person""]"
26888,Chris Miller,1975-09-23,"[""Actor"",""Director"",""Person""]"
26890,Conrad Vernon,1968-07-11,"[""Actor"",""Director"",""Person""]"
26986,Hideaki Anno,1960-05-22,"[""Actor"",""Director"",""Person""]"
26991,Andrzej Bartkowiak,1950-03-06,"[""Actor"",""Director"",""Person""]"
27086,Adam Wingard,1982-10-03,"[""Actor"",""Director"",""Person""]"
27116,Eugene Jarecki,,"[""Actor"",""Director"",""Person""]"
27138,Michael Apted,1941-02-10,"[""Actor"",""Director"",""Person""]"
27357,Ava DuVernay,1972-08-24,"[""Actor"",""Director"",""Person""]"
27358,Ramin Bahrani,1975-03-20,"[""Actor"",""Director"",""Person""]"
27359,Joe Swanberg,1981-08-31,"[""Actor"",""Director"",""Person""]"
27365,John Kahrs,1967-01-01,"[""Actor"",""Director"",""Person""]"
27375,Don Hertzfeldt,1976-08-01,"[""Actor"",""Director"",""Person""]"
27376,Lou Adler,1933-12-13,"[""Actor"",""Director"",""Person""]"
27412,Patrick Brice,1983-04-23,"[""Actor"",""Director"",""Person""]"
27525,John Maloof,,"[""Actor"",""Director"",""Person""]"
27583,Lorene Scafaria,1978-05-01,"[""Actor"",""Director"",""Person""]"
27642,Christopher Morris,1958-01-01,"[""Actor"",""Director"",""Person""]"
27685,Sebastián Silva,1979-04-09,"[""Actor"",""Director"",""Person""]"
27738,Jay Duplass,1973-03-07,"[""Actor"",""Director"",""Person""]"
27788,David Sandberg,1985-12-23,"[""Actor"",""Director"",""Person""]"
27822,Mike Smith,1972-08-27,"[""Actor"",""Director"",""Person""]"
27900,Clark Johnson,1954-09-10,"[""Actor"",""Director"",""Person""]"
27926,Paul Haggis,1953-03-10,"[""Actor"",""Director"",""Person""]"
27975,Georges Méliès,1861-12-08,"[""Actor"",""Director"",""Person""]"
27985,Charlie Chaplin,1889-04-16,"[""Actor"",""Director"",""Person""]"
28035,Luis Buñuel,1900-02-21,"[""Actor"",""Director"",""Person""]"
28659,Brian De Palma,1940-09-11,"[""Actor"",""Director"",""Person""]"
28764,Errol Morris,1948-02-05,"[""Actor"",""Director"",""Person""]"
28803,Hayao Miyazaki,1941-01-05,"[""Actor"",""Director"",""Person""]"
29072,Claude Lanzmann,1925-11-27,"[""Actor"",""Director"",""Person""]"
29325,Steven Soderbergh,1963-01-14,"[""Actor"",""Director"",""Person""]"
29451,Kim Ki-duk,1960-12-20,"[""Actor"",""Director"",""Person""]"
29474,Kenny Ortega,1950-04-18,"[""Actor"",""Director"",""Person""]"
30559,Jay Chandrasekhar,1968-04-09,"[""Actor"",""Director"",""Person""]"
30939,Paul Dinello,1962-11-28,"[""Actor"",""Director"",""Person""]"
31004,Zana Briski,1968-01-10,"[""Actor"",""Director"",""Person""]"
31281,Mark Andrews,1968-09-12,"[""Actor"",""Director"",""Person""]"
31507,Abby Epstein,,"[""Actor"",""Director"",""Person""]"
32163,Amy S. Weber,,"[""Actor"",""Director"",""Person""]"
32342,Marc Singer,,"[""Actor"",""Director"",""Person""]"
32349,Jiang Wen,1963-01-05,"[""Actor"",""Director"",""Person""]"
32395,Liu Chia-Liang,1936-08-01,"[""Actor"",""Director"",""Person""]"
32411,Ryoo Seung-wan,1973-12-15,"[""Actor"",""Director"",""Person""]"
32431,George Cukor,1899-07-07,"[""Actor"",""Director"",""Person""]"
32609,Jimmy Wang Yu,1944-03-28,"[""Actor"",""Director"",""Person""]"
