directorId,movieId
28385,3062
28386,2553
28390,7024
28390,32735
28390,49902
28390,51380
28390,6609
28390,39659
28390,6599
28395,5899
28395,5830
28399,6073
28402,3316
28402,880
28402,2278
28402,2475
28402,5062
28402,3634
28402,116012
28402,1267
28402,7062
28404,3627
28406,5981
28407,5981
28413,32892
28414,6123
28414,8477
28417,4274
28417,3062
28418,106004
28423,6447
28423,8147
28423,4795
28423,4187
28423,5398
28425,4061
28425,3714
28425,6779
28425,5122
28425,26180
28425,1207
28426,4051
28429,3520
28429,4394
28429,3922
28429,3921
28430,61
28430,3325
28430,728
28430,1332
28430,3169
28430,3219
28430,3496
28430,8727
28430,3551
28430,8332
28430,7130
28430,1952
28430,55078
28430,4687
28431,3351
28431,3344
28432,2554
28436,8015
28436,6414
28437,2057
28440,5022
28443,6229
28443,8903
28445,7152
28445,3178
28445,40817
28445,885
28445,289
28445,3072
28445,3251
28445,2852
28445,5522
28445,7060
28445,4857
28445,5926
28445,3420
28445,5801
28445,7085
28445,8494
28445,2764
28445,1950
28445,6182
28447,44597
28448,107081
28449,7771
28451,26111
28453,59805
28453,71755
28453,71433
28455,2820
28458,26122
28459,3924
28460,199
28461,1227
28461,7894
28461,1201
28461,3681
28461,2951
28461,1209
28462,73854
28463,50740
28465,3224
28467,26131
28468,121126
28468,3873
28470,98126
28470,1667
28470,6454
28470,3370
28470,78903
28470,5475
28470,6101
28470,98473
28471,8196
28471,390
28472,6813
28472,6826
28478,4806
28480,102666
28480,107412
28480,127052
28482,40833
28484,8290
28484,6470
28484,6422
28485,26147
28486,7051
28487,7051
28487,5796
28489,26152
28490,2368
28490,4212
28490,2524
28490,2367
28490,6458
28493,32387
28494,52435
28494,8015
28495,52435
28497,2037
28497,2038
28497,1007
28497,8525
28497,7312
28497,2049
28498,4284
28499,2254
28499,34359
28501,7182
28504,7122
28507,6584
28511,34517
28512,8964
28512,613
28512,2436
28512,3723
28512,5729
28512,3428
28512,3668
28512,3028
28517,4854
28518,2347
28518,1327
28518,4830
28518,1276
28519,556
28519,7979
28519,26163
28521,3682
28521,2530
28521,2922
28523,3460
28524,1120
28524,3174
28524,5646
28524,1193
28524,1225
28524,5847
28524,26422
28524,5142
28530,51044
28531,110752
28532,4234
28532,2425
28532,155
28532,4117
28532,2370
28532,1998
28532,2871
28532,7817
28532,2872
28532,3143
28532,26172
28533,3025
28535,65638
28535,26176
28536,3296
28538,4281
28540,3166
28540,26188
28542,3284
28542,4427
28544,33834
28544,2898
28544,6731
28544,2900
28544,7387
28544,7492
28544,6395
28544,3016
28544,3805
28544,968
28545,8763
28554,5302
28554,4045
28554,114464
28554,59834
28555,2041
28555,8191
28556,114082
28559,8725
28561,4933
28561,6893
28563,111505
28564,5365
28564,2708
28564,6644
28564,5236
28564,26208
28565,5000
28566,3633
28569,2013
28569,8754
28569,5187
28569,5742
28569,2526
28570,8388
28571,8264
28571,8797
28571,7484
28572,8264
28572,8797
28572,7484
28573,8797
28573,7484
28575,5597
28575,8039
28576,5341
28576,3545
28576,6245
28576,26487
28576,2971
28579,6730
28579,3339
28579,8016
28579,7889
28579,7895
28579,599
28579,7897
28579,6301
28584,4185
28586,6995
28587,5515
28587,26228
28588,3724
28588,3371
28588,3099
28588,3200
28588,26229
28588,1235
28588,1292
28589,131
28589,45837
28592,1419
28592,7045
28592,816
28592,4716
28592,6184
28592,5105
28592,77291
28592,26231
28595,3216
28596,4471
28596,6528
28600,77291
28600,5366
28600,3459
28600,4538
28600,4518
28600,88106
28600,2877
28600,87884
28600,6247
28600,26241
28600,5276
28600,4713
28601,7836
28604,37277
28605,7921
28605,26265
28605,4195
28608,32686
28608,2286
28609,32853
28612,95761
28612,3513
28612,6219
28612,77846
28612,424
28612,132
28612,7040
28612,2982
28612,26393
28612,1997
28612,1953
28612,4837
28615,26251
28620,5410
28620,5054
28622,4440
28624,7300
28627,32203
28627,4751
28628,5353
28629,1583
28629,26835
28629,437
28629,528
28629,6315
28629,2735
28629,2371
28629,2372
28629,4490
28629,5139
28629,8851
28629,1082
28629,34583
28629,5360
28630,74727
28632,59935
28633,7228
28633,31150
28633,2116
28633,5002
28633,5041
28633,3725
28635,5839
28635,5840
28635,26268
28637,5244
28637,62801
28638,50912
28638,35957
28638,2996
28638,1407
28638,1717
28638,3273
28638,366
28638,93
28638,2465
28638,1347
28638,4541
28638,5588
28638,5569
28638,2668
28642,1862
28642,521
28642,26695
28642,1162
28642,4696
28642,4833
28643,7272
28645,86898
28645,42418
28645,2427
28645,2932
28645,3741
28646,2400
28646,6230
28647,2137
28648,2137
28649,32632
28650,4441
28650,7482
28650,4717
28651,3655
28652,6051
28653,26294
28654,45942
28655,615
28657,3687
28657,2495
28658,2257
28658,26302
28658,5186
28658,68614
28659,103449
28659,48142
28659,3354
28659,5809
28659,648
28659,2126
28659,7636
28659,431
28659,2194
28659,3130
28659,4577
28659,3732
28659,4789
28659,1345
28659,26303
28659,7616
28659,4262
28659,5712
28659,4932
28660,66246
28662,27871
28662,4124
28662,3384
28662,6585
28662,2855
28663,4754
28664,2151
28664,6408
28664,2150
28665,1091
28665,4550
28665,75990
28665,4353
28665,2403
28665,3506
28667,8859
28667,2555
28667,2751
28667,5980
28667,3689
28667,2804
28667,3688
28669,3432
28669,4469
28669,5352
28669,3430
28669,3431
28671,5984
28671,26317
28672,26320
28673,3771
28678,3590
28678,4589
28679,3590
28682,2074
28684,8839
28684,2460
28684,2377
28684,2459
28684,3294
28684,1994
28684,3021
28684,31502
28685,8998
28688,5087
28688,5088
28688,5518
28692,26338
28696,5356
28697,8264
28699,8264
28701,4622
28701,4495
28701,31104
28701,55757
28703,6803
28703,4437
28703,7115
28703,6140
28703,3587
28704,2657
28706,34435
28707,7892
28708,573
28708,2239
28708,2238
28710,4735
28710,849
28710,2328
28710,407
28710,332
28710,26603
28710,3740
28710,3699
28710,4553
28710,1982
28710,3726
28710,2517
28710,2288
28710,1129
28710,1128
28711,5278
28711,5490
28711,3396
28712,6187
28712,1416
28712,3179
28712,518
28712,3706
28712,3060
28712,3106
28712,4326
28712,3498
28712,6798
28712,3342
28712,6127
28712,1298
28712,4936
28717,5382
28717,4945
28718,70927
28718,49932
28718,4848
28718,2966
28718,1464
28718,3262
28718,2076
28718,2021
28718,7044
28718,3676
28718,2313
28719,104662
28721,49132
28721,1865
28721,1169
28721,26366
28722,114766
28723,32728
28725,43936
28725,6959
28725,1597
28725,1918
28725,2002
28725,368
28725,23
28725,2000
28725,3479
28725,2005
28725,2001
28725,3087
28725,2640
28725,1350
28725,4929
28727,27646
28727,27410
28727,31284
28728,2522
28729,1043
28729,3439
28729,5141
28731,77866
28731,62374
28731,55765
28731,105755
28731,116887
28731,94864
28731,134130
28731,6708
28731,33162
28731,3578
28731,4148
28731,5010
28731,86
28731,1586
28731,3418
28731,2956
28731,2143
28731,4572
28731,5965
28731,541
28731,1214
28732,2748
28732,2014
28732,2034
28735,50641
28741,98587
28741,59447
28741,4114
28741,71180
28741,6107
28742,98587
28742,59447
28742,4114
28742,71180
28742,6107
28743,52319
28743,81660
28746,415
28746,8268
28746,227
28746,89
28746,5553
28746,4545
28746,3214
28746,3705
28746,5693
28746,26464
28746,6979
28746,6665
28750,6592
28750,3721
28750,1733
28750,2507
28750,2267
28750,369
28750,5641
28750,57430
28750,26501
28752,105763
28755,4705
28755,4706
28759,2986
28759,3445
28759,7573
28759,1196
28760,5736
28760,5737
28760,5735
28760,5734
28761,69458
28761,3509
28761,1816
28761,7198
28761,5834
28764,7156
28764,3182
28764,1649
28764,6780
28764,1189
28764,26400
28764,5914
28769,26403
28769,6093
28769,5038
28770,5891
28771,4316
28772,26404
28773,3993
28773,517
28773,7487
28773,1295
28773,7001
28773,1231
28773,5600
28774,2399
28774,3877
28774,1388
28774,1286
28775,26409
28777,3972
28777,51277
28777,102252
28782,2536
28784,1783
28784,6678
28784,1161
28785,26480
28785,8906
28785,6000
28787,2241
28787,3135
28788,3804
28791,45732
28791,110453
28791,84374
28791,4343
28791,1526
28791,1894
28791,440
28791,256
28791,6308
28791,2716
28791,7004
28791,2717
28791,4558
28791,1663
28791,3040
28794,99437
28794,6755
28794,3839
28794,3838
28794,3837
28794,4915
28794,2901
28797,5413
28800,2004
28800,2072
28800,4079
28800,7743
28800,26492
28800,1920
28800,3024
28800,1130
28800,4121
28800,2003
28800,7990
28803,65261
28803,118468
28803,104283
28803,31658
28803,5618
28803,3000
28803,26776
28803,6350
28803,7099
28803,26662
28803,5971
28803,8253
28807,4417
28807,6132
28807,3970
28807,5165
28808,120821
28809,120821
28813,2027
28813,5541
28813,466
28813,2463
28813,5500
28813,2791
28815,168
28815,587
28815,4728
28815,2463
28815,5500
28815,2791
28816,2534
28816,2405
28816,2787
28816,4207
28816,2121
28816,2525
28817,4498
28817,4714
28818,5305
28818,2163
28823,2862
28824,2862
28825,2862
28826,4831
28827,4832
28829,4836
28833,5042
28834,4213
28834,1974
28836,5182
28837,3619
28840,52831
28840,4752
28843,1999
28843,5208
28846,109205
28849,3971
28851,2682
28851,5447
28851,800
28851,1187
28851,314
28851,3090
28851,32464
28851,4322
28851,3700
28851,5238
28852,5241
28856,60937
28856,97742
28856,128592
28856,34334
28856,4369
28856,3484
28856,5507
28856,798
28856,653
28856,5055
28856,8853
28859,5700
28860,72294
28860,97923
28860,138208
28860,8965
28860,55995
28860,4022
28860,3798
28860,1584
28860,3258
28860,356
28860,1270
28860,2406
28860,2012
28860,2011
28860,2987
28860,5125
28861,5932
28861,71650
28862,3235
28864,27912
28864,3886
28864,5705
28869,6250
28869,2883
28869,2112
28869,383
28869,236
28869,7027
28869,4464
28869,2352
28869,2917
28870,7458
28870,45442
28870,3755
28870,1608
28870,6476
28870,474
28870,292
28870,2161
28870,7481
28870,1233
28871,5715
28876,69118
28876,26564
28876,6828
28876,681
28879,2044
28880,7042
28880,1264
28882,3102
28882,1210
28882,5732
28883,5655
28889,2107
28889,2713
28889,3269
28889,2473
28889,2148
28889,4682
28889,1976
28889,1975
28890,5746
28894,26462
28894,1983
28896,610
28898,5765
28899,8943
28899,6706
28899,3720
28899,2075
28900,5778
28904,72998
28904,1721
28904,589
28904,380
28904,1200
28904,1240
28904,1127
28904,5779
28905,5779
28906,7459
28906,4122
28906,6786
28906,4179
28907,3621
28908,5782
28909,2415
28909,5846
28911,762
28911,3239
28911,3614
28911,361
28911,6974
28911,5857
28914,5868
28914,2659
28916,2546
28916,55
28916,5869
28917,5913
28919,2792
28921,1326
28922,5288
28924,5288
28925,8892
28925,26684
28925,8893
28925,6602
28925,4697
28930,77837
28930,58432
28930,48593
28930,7448
28930,3078
28930,4844
28930,1061
28930,1779
28930,1747
28930,2253
28930,225
28930,1395
28930,3448
28930,2414
28930,3098
28930,6797
28930,4174
28930,1961
28930,3543
28932,68952
28932,101112
28932,8636
28932,52722
28932,4020
28932,2391
28932,2861
28932,5349
28932,1215
28932,303
28932,1261
28932,6966
28932,4105
28933,3047
28934,55100
28934,98175
28934,3616
28934,39
28934,2794
28934,5568
28934,7701
28934,4621
28934,3210
28935,2757
28936,1381
28937,72386
28937,89118
28937,44694
28937,3083
28937,8973
28937,5878
28937,1844
28937,567
28937,617
28937,26599
28937,7011
28937,1190
28937,3067
28937,33021
28937,6091
28938,4539
28938,6092
28940,2788
28940,6104
28945,8958
28945,3998
28945,1645
28945,3761
28945,230
28945,45987
28945,26562
28945,4503
28945,3206
28945,4041
28951,6124
28952,1688
28952,3745
28952,66915
28952,5164
28952,2876
28952,2141
28952,2123
28952,4519
28952,2139
28953,992
28953,4130
28953,3938
28955,4198
28955,91488
28957,2105
28963,4501
28963,3846
28965,1487
28965,2190
28965,279
28965,26472
28967,2868
28967,1984
28972,4221
28972,8884
28972,4663
28972,3591
28974,3691
28976,2250
28976,2915
28977,3843
28978,5248
28980,2077
28980,8823
28984,31035
28988,4167
28988,999
28988,8722
28992,3525
28993,6587
28993,2340
28993,3252
28993,3104
28993,4085
28996,92198
28996,43396
28996,58295
28996,6059
28996,1438
28996,4033
28996,3810
28996,459
28996,196
28996,3505
28996,5334
28996,4487
28996,4000
28997,6349
28998,4566
28998,4565
28998,6348
28999,4222
29000,2122
29004,1322
29004,3918
29004,4691
29008,4949
29008,1977
29008,3766
29010,2364
29012,110352
29012,26513
29012,8591
29013,53999
29013,2586
29013,191
29013,2745
29013,1299
29016,3041
29016,4532
29017,2801
29017,261
29017,5061
29019,5582
29019,2613
29019,4600
29019,4562
29021,2828
29021,830
29021,2496
29021,6992
29021,3715
29021,2378
29022,4673
29022,8266
29024,52456
29024,6322
29024,662
29024,1006
29024,2540
29024,1095
29024,3391
29024,4043
29024,71804
29025,8790
29025,7878
29025,2348
29025,1965
29025,32515
29027,32825
29028,4002
29028,2134
29028,2918
29028,1968
29028,2144
29028,4679
29028,4003
29030,5344
29035,2261
29035,1257
29035,8709
29038,5335
29040,4254
29040,761
29040,26750
29040,4203
29040,455
29040,487
29040,688
29040,9004
29041,78105
29041,40815
29041,7154
29041,1466
29041,2598
29041,357
29041,148
29041,6964
29041,1177
29042,7615
29044,36152
29047,1978
29050,8387
29050,2416
29050,4219
29051,3816
29053,7340
29055,70927
29055,50912
29055,63876
29055,53447
29055,99574
29055,6890
29055,34326
29055,4019
29055,6162
29055,1704
29055,2389
29055,1611
29055,444
29055,45
29055,58520
29055,3019
29057,2615
29059,238
29059,2086
29060,112850
29060,1425
29060,538
29060,252
29060,8623
29060,2758
29060,5033
29060,3211
29061,2380
29061,2379
29062,3690
29064,3802
29064,204
29064,26554
29064,1379
29065,1055
29065,553
29065,6800
29065,2402
29065,4618
29067,4533
29068,2093
29069,70927
29069,2344
29069,4673
29071,66203
29071,53974
29071,33669
29071,87
29071,1453
29071,3399
29071,2733
29072,6896
29073,5433
29074,51086
29074,90870
29074,6884
29074,6281
29074,3950
29074,30816
29074,5414
29074,805
29074,1562
29074,2505
29074,3115
29074,3020
29074,350
29074,153
29074,4128
29074,2146
29074,3436
29074,3686
29075,84312
29075,8720
29075,6794
29075,7036
29081,2470
29081,26726
29083,5404
29085,65216
29085,49530
29085,82167
29085,142507
29085,7143
29085,647
29085,2334
29085,266
29085,2262
29085,1242
29087,5539
29088,2168
29088,2312
29089,3692
29090,4981
29091,75823
29092,4757
29092,5324
29092,2306
29092,2082
29092,552
29092,62
29092,1367
29092,4492
29092,4040
29092,4571
29093,2345
29094,6954
29094,3976
29094,178
29094,8933
29094,4612
29097,72737
29097,1566
29097,5882
29097,588
29097,2048
29097,2081
29098,2048
29099,2048
29100,72737
29100,1566
29100,5882
29100,588
29100,2048
29100,2081
29101,6473
29101,4522
29102,94480
29102,92954
29102,55232
29102,6996
29102,533
29102,1275
29104,524
29104,3360
29105,2450
29106,6818
29107,563
29107,1132
29107,1131
29109,892
29109,6201
29112,87876
29112,45517
29112,2355
29112,3114
29112,1
29112,42191
29113,2119
29116,3491
29117,519
29117,4135
29117,3696
29119,1349
29120,1349
29121,6835
29121,1349
29123,1349
29125,7381
29125,3861
29125,1837
29125,460
29125,3
29125,1290
29125,2145
29125,4509
29127,2992
29133,840
29133,4812
29134,3819
29135,4006
29137,43838
29137,1980
29141,68486
29141,7163
29141,61026
29141,5420
29141,95
29141,1573
29141,3623
29141,3265
29141,464
29141,26585
29141,6387
29141,1218
29143,70663
29143,74530
29143,135137
29143,3156
29143,4896
29143,5816
29143,40826
29143,2432
29143,2953
29143,500
29143,186
29143,2133
29143,586
29144,2244
29145,5427
29145,4079
29147,4079
29148,103813
29151,77291
29152,7748
29152,7043
29152,45000
29152,4914
29152,86626
29152,1164
29152,1572
29152,31930
29152,680
29152,77291
29153,73531
29153,46544
29153,6465
29153,77291
29154,4811
29154,77291
29156,1654
29156,77291
29157,5180
29157,3539
29157,4587
29157,6125
29157,57845
29157,77291
29160,4081
29162,5312
29162,4766
29162,1598
29162,3274
29162,259
29162,113
29162,4082
29162,4211
29166,3444
29168,6318
29168,4090
29169,4092
29169,4626
29170,3017
29171,2754
29172,3247
29172,64338
29172,1088
29172,5309
29172,4578
29173,4101
29174,7102
29174,5337
29176,4104
29176,5585
29176,4502
29177,2449
29178,2451
29180,1988
29181,177
29181,3917
29181,7951
29182,4772
29182,4115
29183,70927
29183,50005
29183,8983
29183,42935
29183,3289
29183,7090
29183,26788
29183,326
29183,30
29183,2972
29183,1280
29183,26694
29184,2149
29186,5574
29186,7844
29186,26886
29186,980
29188,3537
29188,4126
29190,4133
29191,3042
29193,7411
29195,3777
29196,8854
29200,7016
29202,2381
29204,26606
29204,64900
29205,3939
29207,51207
29208,107042
29208,133645
29208,56286
29208,5812
29208,2337
29208,3218
29208,92424
29208,190
29208,67957
29210,731
29210,6816
29210,26704
29210,3142
29212,4988
29215,3387
29215,4462
29216,39408
29216,3710
29217,32554
29217,31660
29217,1274
29218,65135
29219,3768
29222,1593
29222,270
29222,4486
29223,3709
29223,4493
29224,546
29224,4496
29225,546
29225,4496
29227,104925
29227,111360
29227,50162
29227,1527
29227,3053
29227,293
29227,1249
29227,1216
29231,32456
29231,5690
29234,4516
29237,4520
29241,48972
29241,4996
29241,1151
29241,26631
29243,57401
29243,47952
29243,8369
29243,1047
29243,4265
29243,2722
29243,434
29243,15
29243,1370
29243,7193
29243,1971
29244,103235
29244,3992
29244,2691
29244,124
29244,1172
29246,709
29247,4529
29248,2382
29249,1996
29250,3840
29252,4534
29253,7789
29253,71823
29253,71876
29253,51884
29253,5135
29253,8833
29253,1475
29253,6466
29253,294
29253,6244
29255,3986
29255,1722
29255,2071
29255,3268
29255,3841
29255,4677
29255,4543
29257,4546
29258,3138
29260,7189
29260,4181
29263,1796
29263,698
29263,5346
29263,3577
29265,4560
29266,3919
29266,4561
29269,66915
29269,2123
29270,4567
29271,72104
29272,72104
29273,4569
29273,4568
29276,2039
29278,87430
29278,74156
29278,39435
29278,49272
29278,3999
29278,2006
29278,504
29278,10
29278,4491
29279,79293
29279,113378
29279,5876
29279,5446
29279,1479
29279,3005
29279,3256
29279,540
29279,349
29279,3203
29280,280
29280,4584
29282,451
29282,3684
29283,5400
29283,1396
29283,1302
29284,2456
29285,3338
29286,1981
29292,4614
29294,67508
29294,5962
29294,4615
29295,673
29295,4617
29297,543
29297,4627
29298,54328
29298,27768
29298,6339
29298,1365
29298,3822
29298,26663
29299,72605
29299,40574
29299,7139
29299,475
29299,1185
29306,1989
29307,1989
29309,3660
29310,3942
29310,4652
29314,134528
29314,91653
29314,39231
29314,3897
29314,4975
29314,1393
29314,3261
29314,2248
29315,44759
29315,49265
29315,1687
29315,6436
29315,151
29315,7101
29315,8493
29315,4659
29316,4352
29317,71108
29317,58301
29317,98056
29317,8367
29317,36276
29317,6641
29317,5269
29317,6975
29317,52666
29317,26850
29317,48165
29319,8589
29321,4381
29321,2696
29321,4675
29322,4678
29324,4684
29325,64499
29325,71211
29325,68324
29325,50064
29325,53322
29325,100383
29325,95449
29325,102819
29325,92008
29325,89470
29325,5881
29325,64501
29325,8984
29325,4034
29325,2912
29325,3408
29325,4963
29325,5172
29325,4175
29325,1546
29325,1912
29325,7003
29325,483
29325,335
29325,1186
29327,1169
29328,1169
29329,1169
29333,3013
29336,8779
29336,715
29336,1277
29338,31747
29340,2113
29341,2350
29342,132146
29342,1053
29342,1805
29342,7354
29342,2159
29345,6751
29345,3116
29345,3571
29345,1668
29345,2674
29345,498
29345,211
29345,25
29345,7791
29346,64575
29346,5303
29347,26694
29350,4951
29351,1836
29351,417
29351,1966
29352,7257
29352,1500
29352,5968
29353,7002
29356,1192
29357,136449
29357,27728
29357,6790
29357,741
29357,26701
29359,55294
29359,6829
29359,3477
29359,1268
29361,813
29361,7028
29363,79868
29363,26702
29367,1243
29368,8689
29369,3940
29372,5523
29372,2429
29372,3466
29372,378
29372,4321
29372,6659
29374,8629
29374,1904
29374,1236
29374,149
29374,846
29374,4183
29377,116939
29378,94777
29378,45208
29378,4774
29378,1580
29378,5459
29378,2701
29378,410
29378,453
29378,21
29378,2124
29381,3400
29381,2142
29384,64249
29384,4366
29384,783
29384,595
29385,4366
29385,783
29385,595
29386,8372
29386,47384
29386,1848
29386,8
29386,4980
29388,90524
29388,6383
29388,34534
29388,3744
29388,4371
29388,1465
29388,510
29388,358
29388,6796
29389,98615
29390,98615
29392,2720
29392,3437
29394,29
29394,1175
29396,97994
29396,2486
29396,6027
29397,7192
29397,4200
29398,1126
29399,7505
29399,8930
29399,70927
29399,69134
29399,50842
29399,108727
29399,86320
29399,108981
29399,39869
29399,3910
29399,7371
29399,1354
29399,3569
29399,6971
29401,53207
29401,140
29401,1686
29401,1271
29401,340
29402,8916
29402,4823
29402,2310
29402,4268
29402,1180
29402,3446
29403,26729
29404,678
29404,51174
29404,26729
29407,391
29407,3774
29412,4317
29413,1191
29413,450
29414,7382
29414,1184
29417,6033
29420,118334
29423,6240
29423,554
29424,74580
29424,31422
29424,3564
29424,5048
29424,1359
29424,2799
29424,6793
29424,355
29425,145150
29425,1624
29425,7020
29425,46
29426,3665
29426,3662
29427,2024
29428,5841
29429,8158
29435,5843
29435,473
29437,33750
29437,4305
29437,5612
29437,2497
29437,7613
29437,6233
29437,381
29438,2582
29438,6806
29438,1497
29438,6721
29438,6722
29438,6723
29439,79139
29439,56775
29439,106330
29439,8972
29439,3784
29439,802
29439,2676
29439,4748
29439,1020
29439,339
29440,80463
29440,91658
29440,112556
29440,51540
29440,64957
29440,5266
29440,1625
29440,2959
29440,1320
29440,47
29443,96606
29443,3677
29444,6442
29446,96563
29446,27873
29446,3973
29446,27329
29446,1361
29446,6612
29447,96563
29447,27873
29447,27329
29447,1361
29447,6612
29448,3264
29449,3266
29450,3266
29451,106204
29451,30803
29451,33592
29451,8014
29452,1342
29452,249
29455,48394
29455,103228
29455,57640
29455,5254
29455,7373
29455,4902
29455,1603
29455,565
29458,5159
29460,3357
29460,2943
29463,59273
29463,8504
29463,26775
29463,176
29465,2800
29466,2800
29467,26782
29467,257
29469,8582
29471,5018
29473,107
29473,2083
29474,62912
29474,46062
29474,61123
29474,72131
29474,2084
29474,2052
29478,2548
29478,3063
29479,1990
29482,3495
29484,65552
29484,990
29484,2582
29486,6423
29487,63853
29487,102407
29487,4308
29487,1059
29487,1188
29489,70946
29490,135567
29490,72378
29490,103339
29490,8361
29490,58293
29490,3753
29490,780
29490,1882
29490,2808
29490,316
29491,109249
29492,26797
29495,5023
29497,70336
29497,7454
29497,4270
29497,1762
29497,2617
29497,5076
29497,362
29499,1440
29502,65685
29502,34532
29502,4874
29502,1683
29502,346
29502,170
29503,112735
29503,26810
29504,6822
29505,3213
29506,3213
29507,3213
29508,3213
29509,115927
29509,3213
29510,3213
29511,285
29513,3165
29519,3572
29520,1437
29523,1605
29523,442
29524,793
29527,321
29527,1444
29530,3864
29530,32078
29531,69122
29531,102686
29531,81537
29531,86911
29531,7325
29531,3617
29531,6188
29531,80217
29532,1015
29532,6559
29534,70984
29534,97938
29534,55253
29534,39183
29534,3996
29534,6534
29534,1635
29534,3117
29534,7023
29534,232
29534,17
29536,83480
29536,71573
29536,3717
29536,4344
29536,481
29538,5452
29539,1415
29539,621
29539,896
29540,363
29544,73321
29544,71823
29544,3718
29544,4865
29544,493
29544,42
29548,3208
29549,2120
29549,808
29550,66097
29550,4158
29550,661
29550,551
29553,32153
29555,559
29556,64983
29556,111362
29556,101025
29556,122924
29556,46530
29556,6333
29556,2320
29556,3793
29556,2850
29556,50
29563,2433
29563,529
29564,392
29566,1499
29566,7782
29566,315
29568,6264
29568,1689
29568,2605
29568,2875
29568,22
29572,103279
29572,4723
29572,320
29575,1646
29575,3440
29578,26843
29581,718
29582,4304
29582,556
29584,3254
29585,3400
29586,3615
29586,3400
29587,4686
29593,4749
29594,1468
29594,2597
29594,409
29595,6373
29595,53993
29595,5127
29595,788
29595,1485
29595,2431
29595,344
29597,4459
29597,4458
29600,71823
29600,55274
29600,5611
29600,2336
29600,2284
29602,2840
29602,2036
29604,429
29605,756
29606,2516
29612,687
29613,161944
29613,438
29615,6957
29615,45440
29615,4641
29615,162
29617,26854
29618,3434
29619,735
29620,341
29624,5517
29624,264
29624,1406
29627,3916
29627,456
29628,2837
29628,461
29630,100083
29630,58655
29630,8814
29630,3979
29630,5449
29630,250
29631,405
29637,476
29641,255
29642,109074
29642,6686
29642,26865
29643,6384
29643,824
29644,561
29645,5666
29645,482
29647,53
29648,48414
29648,364
29650,569
29652,614
29653,600
29654,7299
29654,1433
29656,2930
29656,759
29657,69821
29658,1163
29659,67788
29659,97858
29659,7164
29659,1569
29659,342
29660,2793
29660,183
29661,3598
29661,184
29663,3463
29665,875
29668,3159
29668,558
29671,214
29672,2560
29672,299
29672,179
29674,1665
29674,513
29678,2462
29679,512
29680,375
29681,32296
29681,1474
29681,317
29685,2590
29685,536
29685,865
29687,6564
29687,2719
29687,736
29687,1556
29687,377
29688,2101
29690,393
29691,324
29692,324
29696,1133
29697,95752
29698,548
29699,9000
29700,9000
29704,690
29706,70927
29706,81786
29706,27255
29706,6211
29706,1859
29706,69761
29707,44421
29708,4750
29712,2812
29712,5128
29712,1428
29716,1684
29716,82
29721,69526
29721,112370
29721,102033
29721,87520
29721,34319
29721,53996
29721,6548
29721,4310
29721,733
29721,1917
29721,145
29722,384
29723,48682
29723,4252
29723,80
29725,147
29726,54
29727,667
29730,156
29731,388
29732,388
29736,46559
29736,83976
29736,113064
29736,136654
29736,6760
29736,8800
29736,3823
29736,4035
29736,5508
29736,1056
29736,1670
29736,696
29737,1795
29741,69278
29741,49284
29741,27706
29741,5625
29741,1835
29741,158
29743,51357
29748,4391
29748,850
29749,633
29750,228
29751,224
29752,82931
29752,110645
29752,2483
29753,1555
29756,167
29757,241
29758,18
29761,71838
29761,140715
29761,6378
29761,32019
29761,998
29761,2058
29761,69
29763,754
29764,2687
29764,56152
29764,3991
29764,239
29766,767
29769,722
29770,1504
29771,251
29772,52545
29772,3046
29777,2338
29777,173
29778,2296
29778,174
29779,56274
29779,130452
29779,74916
29779,102800
29779,38886
29779,72
29781,44317
29782,888
29783,84
29784,69720
29784,627
29785,50912
29785,104841
29785,48774
29785,5225
29785,8368
29785,1735
29785,262
29786,467
29787,1824
29787,271
29788,71438
29788,107978
29788,31437
29788,2624
29788,7574
29789,1087
29790,137
29793,32554
29795,93287
29795,45720
29795,65230
29795,278
29796,1703
29796,1445
29796,181
29797,26903
29799,663
29799,2805
29799,325
29801,77
29802,27
29805,6060
29805,1878
29805,1919
29805,187
29806,721
29807,721
29808,81784
29808,98836
29808,5293
29808,2671
29808,28
29809,301
29810,2089
29810,48
29812,291
29814,188
29815,295
29816,571
29816,8866
29816,43871
29816,41
29817,1549
29821,322
29823,200
29824,8969
29824,203
29826,3692
29826,3695
29826,3694
29826,3693
29826,65310
29826,26915
29827,695
29831,47815
29831,336
29832,33138
29832,5074
29832,2318
29832,562
29834,209
29839,631
29840,631
29841,2836
29841,806
29843,104243
29843,8371
29843,5663
29843,3300
29843,748
29845,55814
29845,4021
29845,851
29847,1046
29851,1405
29852,74
29853,2609
29858,1165
29859,108192
29859,55269
29859,94959
29859,109374
29859,30810
29859,72226
29859,4979
29859,101
29859,2395
29860,2571
29860,97752
29860,6934
29860,6365
29860,113345
29860,59037
29860,866
29861,59037
29861,113345
29861,6934
29861,6365
29861,2571
29861,97752
29861,866
29862,703
29864,3574
29865,710
29866,34198
29866,6370
29866,1571
29869,50912
29869,91077
29869,105197
29869,8949
29869,5945
29869,1392
29869,2599
29874,63
29875,1902
29877,4156
29877,89388
29877,5994
29877,838
29878,1410
29879,5944
29879,494
29879,1792
29880,697
29881,1312
29882,43333
29882,6683
29885,835
29887,4977
29887,1575
29889,2330
29890,31101
29890,801
29890,2558
29891,70465
29891,132618
29891,1423
29892,611
29893,71252
29893,89427
